Time,a_x,s_x,s_x_int,omega,T_corrected,T_request
15.264,0.62623,0.47007,0.008571,50.022,0,68.655
15.265,0.62639,0.47029,0.0083407,50.025,0,68.651
15.266,0.62655,0.47051,0.0081107,50.028,0,68.647
15.267,0.62671,0.47072,0.0078808,50.031,0,68.643
15.268,0.62686,0.47093,0.0076511,50.034,0,68.639
15.269,0.62701,0.47114,0.0074215,50.037,0,68.635
15.27,0.62716,0.47135,0.0071922,50.04,0,68.631
15.271,0.6273,0.47155,0.006963,50.043,0,68.627
15.272,0.62744,0.47175,0.0067339,50.046,0,68.623
15.273,0.62758,0.47194,0.006505,50.049,0,68.619
15.274,0.62772,0.47214,0.0062763,50.051,0,68.615
15.275,0.62785,0.47233,0.0060477,50.054,0,68.611
15.276,0.62798,0.47251,0.0058193,50.057,0,68.607
15.277,0.6281,0.4727,0.005591,50.06,0,68.603
15.278,0.62823,0.47288,0.0053628,50.063,0,68.599
15.279,0.62835,0.47305,0.0051348,50.066,0,68.595
15.28,0.62847,0.47323,0.0049069,50.069,0,68.592
15.281,0.62858,0.4734,0.0046792,50.072,0,68.588
15.282,0.6287,0.47357,0.0044516,50.075,0,68.584
15.283,0.62881,0.47374,0.0042241,50.077,0,68.58
15.284,0.62891,0.4739,0.0039968,50.08,0,68.576
15.285,0.62902,0.47406,0.0037696,50.083,0,68.572
15.286,0.62912,0.47422,0.0035425,50.086,0,68.569
15.287,0.62922,0.47438,0.0033155,50.089,0,68.565
15.288,0.62932,0.47453,0.0030886,50.091,0,68.561
15.289,0.62942,0.47468,0.0028619,50.094,0,68.557
15.29,0.62951,0.47483,0.0026353,50.097,0,68.553
15.291,0.62961,0.47498,0.0024087,50.1,0,68.55
15.292,0.6297,0.47512,0.0021823,50.103,0,68.546
15.293,0.62978,0.47526,0.001956,50.105,0,68.542
15.294,0.62987,0.4754,0.0017298,50.108,0,68.538
15.295,0.62995,0.47554,0.0015037,50.111,0,68.535
15.296,0.63003,0.47567,0.0012777,50.114,0,68.531
15.297,0.63011,0.47581,0.0010517,50.116,0,68.527
15.298,0.63019,0.47594,0.00082593,50.119,0,68.524
15.299,0.63027,0.47606,0.0006002,50.122,0,68.52
15.3,0.63034,0.47619,0.00037456,50.124,0,68.187
15.301,0.63041,0.47631,0.00014901,50.127,0,67.853
15.302,0.63048,0.47641,-7.65E-05,50.13,0,67.52
15.303,0.63054,0.4765,-0.00030186,50.132,0,67.187
15.304,0.63059,0.47656,-0.00052722,50.135,0,66.854
15.305,0.63064,0.47659,-0.00075254,50.137,0,66.521
15.306,0.63066,0.47659,-0.00097787,50.139,0,66.189
15.307,0.63068,0.47656,-0.0012032,50.141,0,65.856
15.308,0.63067,0.47649,-0.0014286,50.143,0,65.524
15.309,0.63064,0.47637,-0.0016542,50.145,0,65.192
15.31,0.63058,0.47622,-0.0018798,50.147,0,64.86
15.311,0.6305,0.47602,-0.0021057,50.149,0,64.529
15.312,0.63039,0.47577,-0.0023317,50.15,0,64.198
15.313,0.63024,0.47548,-0.0025581,50.151,0,63.867
15.314,0.63007,0.47513,-0.0027847,50.152,0,63.536
15.315,0.62986,0.47474,-0.0030117,50.153,0,63.205
15.316,0.62961,0.4743,-0.0032391,50.154,0,62.875
15.317,0.62933,0.4738,-0.003467,50.154,0,62.545
15.318,0.62901,0.47325,-0.0036953,50.154,0,62.215
15.319,0.62865,0.47265,-0.0039242,50.154,0,61.885
15.32,0.62825,0.472,-0.0041537,50.154,0,61.556
15.321,0.62781,0.4713,-0.0043839,50.154,0,61.227
15.322,0.62733,0.47054,-0.0046147,50.154,0,60.898
15.323,0.6268,0.46973,-0.0048464,50.153,0,60.749
15.324,0.62624,0.46887,-0.0050788,50.152,0,60.75
15.325,0.62563,0.46796,-0.005312,50.151,0,60.752
15.326,0.62498,0.46702,-0.0055462,50.15,0,60.753
15.327,0.62429,0.46605,-0.0057813,50.149,0,60.754
15.328,0.62357,0.46505,-0.0060173,50.147,0,60.756
15.329,0.62281,0.46403,-0.0062543,50.146,0,60.758
15.33,0.62203,0.46298,-0.0064923,50.145,0,60.76
15.331,0.62121,0.46192,-0.0067314,50.143,0,60.761
15.332,0.62037,0.46085,-0.0069714,50.141,0,60.763
15.333,0.61951,0.45977,-0.0072126,50.14,0,60.765
15.334,0.61863,0.45868,-0.0074548,50.138,0,60.767
15.335,0.61773,0.45758,-0.007698,50.136,0,60.769
15.336,0.61682,0.45649,-0.0079423,50.135,0,60.772
15.337,0.61589,0.45539,-0.0081877,50.133,0,60.774
15.338,0.61496,0.45429,-0.0084342,50.131,0,60.776
15.339,0.61401,0.45319,-0.0086818,50.129,0,60.778
15.34,0.61306,0.4521,-0.0089304,50.128,0,60.78
15.341,0.6121,0.45101,-0.0091801,50.126,0,60.782
15.342,0.61114,0.44993,-0.0094308,50.124,0,60.784
15.343,0.61017,0.44886,-0.0096826,50.123,0,60.786
15.344,0.60921,0.44779,-0.0099355,50.121,0,60.788
15.345,0.60824,0.44673,-0.010189,50.119,0,60.79
15.346,0.60728,0.44568,-0.010444,50.118,0,60.792
15.347,0.60632,0.44464,-0.0107,50.116,0,60.793
15.348,0.60536,0.44361,-0.010957,50.115,0,60.795
15.349,0.6044,0.44259,-0.011215,50.113,0,60.797
15.35,0.60345,0.44159,-0.011474,50.112,0,60.799
15.351,0.6025,0.44059,-0.011734,50.11,0,60.8
15.352,0.60156,0.43961,-0.011995,50.109,0,60.802
15.353,0.60062,0.43864,-0.012257,50.108,0,60.804
15.354,0.59969,0.43768,-0.01252,50.107,0,60.805
15.355,0.59877,0.43673,-0.012784,50.105,0,60.807
15.356,0.59786,0.4358,-0.013049,50.104,0,60.808
15.357,0.59695,0.43487,-0.013314,50.103,0,60.81
15.358,0.59605,0.43397,-0.013581,50.102,0,60.811
15.359,0.59516,0.43307,-0.013848,50.101,0,60.812
15.36,0.59428,0.43219,-0.014117,50.1,0,60.813
15.361,0.59341,0.43132,-0.014386,50.099,0,60.815
15.362,0.59255,0.43046,-0.014656,50.098,0,60.816
15.363,0.5917,0.42962,-0.014927,50.097,0,60.817
15.364,0.59085,0.42878,-0.015199,50.096,0,60.818
15.365,0.59002,0.42797,-0.015471,50.095,0,60.819
15.366,0.58919,0.42716,-0.015744,50.094,0,60.82
15.367,0.58838,0.42637,-0.016019,50.094,0,60.821
15.368,0.58757,0.42559,-0.016294,50.093,0,60.821
15.369,0.58678,0.42482,-0.016569,50.092,0,60.822
15.37,0.586,0.42406,-0.016846,50.092,0,60.823
15.371,0.58522,0.42332,-0.017123,50.091,0,60.824
15.372,0.58446,0.42259,-0.017401,50.091,0,60.824
15.373,0.5837,0.42187,-0.01768,50.09,0,60.825
15.374,0.58296,0.42116,-0.017959,50.09,0,60.825
15.375,0.58223,0.42047,-0.018239,50.089,0,60.826
15.376,0.5815,0.41978,-0.01852,50.089,0,60.826
15.377,0.58079,0.41911,-0.018801,50.089,0,60.827
15.378,0.58009,0.41845,-0.019083,50.088,0,60.827
15.379,0.57939,0.4178,-0.019366,50.088,0,60.827
15.38,0.57871,0.41716,-0.01965,50.088,0,60.828
15.381,0.57804,0.41653,-0.019934,50.088,0,60.828
15.382,0.57737,0.41592,-0.020218,50.088,0,60.828
15.383,0.57672,0.41531,-0.020504,50.088,0,60.828
15.384,0.57608,0.41472,-0.02079,50.087,0,60.828
15.385,0.57544,0.41413,-0.021076,50.087,0,60.828
15.386,0.57482,0.41356,-0.021363,50.087,0,60.828
15.387,0.5742,0.41299,-0.021651,50.087,0,60.828
15.388,0.5736,0.41244,-0.021939,50.088,0,60.828
15.389,0.573,0.41189,-0.022228,50.088,0,60.828
15.39,0.57241,0.41136,-0.022517,50.088,0,60.828
15.391,0.57183,0.41083,-0.022807,50.088,0,60.828
15.392,0.57126,0.41032,-0.023098,50.088,0,60.827
15.393,0.5707,0.40981,-0.023388,50.088,0,60.827
15.394,0.57015,0.40931,-0.02368,50.089,0,60.827
15.395,0.56961,0.40882,-0.023972,50.089,0,60.826
15.396,0.56908,0.40834,-0.024264,50.089,0,60.826
15.397,0.56855,0.40787,-0.024557,50.09,0,60.826
15.398,0.56803,0.40741,-0.024851,50.09,0,60.825
15.399,0.56752,0.40695,-0.025144,50.09,0,60.825
15.4,0.56702,0.40651,-0.025439,50.091,0,61.154
15.401,0.56653,0.40607,-0.025733,50.091,0,61.483
15.402,0.56605,0.40566,-0.026029,50.092,0,61.813
15.403,0.56558,0.40527,-0.026324,50.092,0,62.142
15.404,0.56513,0.40492,-0.02662,50.093,0,62.471
15.405,0.5647,0.40459,-0.026917,50.094,0,62.8
15.406,0.5643,0.4043,-0.027213,50.095,0,63.128
15.407,0.56392,0.40406,-0.02751,50.096,0,63.457
15.408,0.56358,0.40385,-0.027808,50.097,0,63.785
15.409,0.56327,0.4037,-0.028105,50.099,0,64.113
15.41,0.563,0.40358,-0.028403,50.1,0,64.441
15.411,0.56277,0.40352,-0.028701,50.102,0,64.769
15.412,0.56259,0.40351,-0.028999,50.104,0,65.096
15.413,0.56246,0.40355,-0.029297,50.106,0,65.423
15.414,0.56237,0.40364,-0.029595,50.109,0,65.75
15.415,0.56234,0.40379,-0.029892,50.111,0,66.076
15.416,0.56236,0.40399,-0.03019,50.114,0,66.403
15.417,0.56243,0.40424,-0.030488,50.117,0,66.729
15.418,0.56255,0.40455,-0.030785,50.12,0,67.054
15.419,0.56274,0.40491,-0.031082,50.123,0,67.38
15.42,0.56297,0.40533,-0.031379,50.127,0,67.705
15.421,0.56327,0.4058,-0.031676,50.131,0,68.029
15.422,0.56362,0.40633,-0.031972,50.134,0,68.354
15.423,0.56403,0.40691,-0.032267,50.138,0,68.678
15.424,0.56449,0.40754,-0.032562,50.143,0,69.002
15.425,0.56501,0.40823,-0.032857,50.147,0,69.325
15.426,0.56558,0.40897,-0.033151,50.152,0,69.648
15.427,0.56621,0.40976,-0.033444,50.157,0,69.971
15.428,0.56689,0.41061,-0.033736,50.162,0,70.294
15.429,0.56763,0.4115,-0.034028,50.167,0,70.616
15.43,0.56842,0.41245,-0.034319,50.172,0,70.938
15.431,0.56926,0.41345,-0.034609,50.178,0,71.259
15.432,0.57015,0.41449,-0.034898,50.184,0,71.581
15.433,0.57109,0.41559,-0.035186,50.19,0,71.697
15.434,0.57208,0.41673,-0.035473,50.196,0,71.688
15.435,0.57311,0.41791,-0.035759,50.202,0,71.679
15.436,0.57418,0.41912,-0.036044,50.209,0,71.67
15.437,0.57529,0.42036,-0.036327,50.215,0,71.661
15.438,0.57643,0.42162,-0.03661,50.222,0,71.652
15.439,0.5776,0.4229,-0.036892,50.228,0,71.643
15.44,0.57879,0.42419,-0.037172,50.235,0,71.633
15.441,0.58,0.42549,-0.037451,50.242,0,71.624
15.442,0.58122,0.42679,-0.037729,50.248,0,71.614
15.443,0.58246,0.4281,-0.038006,50.255,0,71.604
15.444,0.58369,0.42942,-0.038281,50.262,0,71.595
15.445,0.58494,0.43073,-0.038555,50.269,0,71.585
15.446,0.58618,0.43203,-0.038828,50.275,0,71.576
15.447,0.58741,0.43334,-0.0391,50.282,0,71.566
15.448,0.58864,0.43463,-0.039371,50.289,0,71.557
15.449,0.58987,0.43592,-0.03964,50.296,0,71.547
15.45,0.59108,0.4372,-0.039908,50.302,0,71.538
15.451,0.59228,0.43847,-0.040175,50.309,0,71.528
15.452,0.59347,0.43973,-0.040441,50.315,0,71.519
15.453,0.59465,0.44098,-0.040706,50.322,0,71.509
15.454,0.59581,0.44221,-0.040969,50.329,0,71.5
15.455,0.59695,0.44344,-0.041232,50.335,0,71.491
15.456,0.59808,0.44464,-0.041493,50.342,0,71.482
15.457,0.59919,0.44584,-0.041753,50.348,0,71.473
15.458,0.60028,0.44702,-0.042012,50.354,0,71.464
15.459,0.60135,0.44819,-0.04227,50.361,0,71.455
15.46,0.6024,0.44934,-0.042527,50.367,0,71.446
15.461,0.60344,0.45048,-0.042783,50.373,0,71.437
15.462,0.60446,0.4516,-0.043038,50.379,0,71.428
15.463,0.60546,0.45271,-0.043291,50.385,0,71.42
15.464,0.60643,0.4538,-0.043544,50.391,0,71.411
15.465,0.60739,0.45488,-0.043796,50.397,0,71.403
15.466,0.60834,0.45595,-0.044046,50.403,0,71.394
15.467,0.60926,0.457,-0.044296,50.409,0,71.386
15.468,0.61016,0.45803,-0.044545,50.415,0,71.377
15.469,0.61105,0.45905,-0.044793,50.421,0,71.369
15.47,0.61192,0.46005,-0.045039,50.427,0,71.361
15.471,0.61277,0.46105,-0.045285,50.433,0,71.353
15.472,0.6136,0.46202,-0.04553,50.438,0,71.345
15.473,0.61442,0.46298,-0.045775,50.444,0,71.337
15.474,0.61522,0.46393,-0.046018,50.449,0,71.329
15.475,0.616,0.46487,-0.04626,50.455,0,71.321
15.476,0.61677,0.46579,-0.046502,50.46,0,71.313
15.477,0.61752,0.4667,-0.046742,50.466,0,71.306
15.478,0.61826,0.46759,-0.046982,50.471,0,71.298
15.479,0.61898,0.46847,-0.047221,50.477,0,71.29
15.48,0.61968,0.46934,-0.047459,50.482,0,71.283
15.481,0.62037,0.4702,-0.047697,50.487,0,71.275
15.482,0.62105,0.47104,-0.047933,50.492,0,71.268
15.483,0.62171,0.47187,-0.048169,50.498,0,71.261
15.484,0.62236,0.47269,-0.048404,50.503,0,71.253
15.485,0.623,0.4735,-0.048639,50.508,0,71.246
15.486,0.62362,0.47429,-0.048872,50.513,0,71.239
15.487,0.62423,0.47507,-0.049105,50.518,0,71.232
15.488,0.62483,0.47585,-0.049337,50.523,0,71.225
15.489,0.62542,0.47661,-0.049569,50.528,0,71.218
15.49,0.62599,0.47736,-0.0498,50.533,0,71.211
15.491,0.62655,0.47809,-0.05003,50.538,0,71.204
15.492,0.6271,0.47882,-0.050259,50.543,0,71.197
15.493,0.62764,0.47954,-0.050488,50.547,0,71.19
15.494,0.62817,0.48025,-0.050716,50.552,0,71.183
15.495,0.62869,0.48094,-0.050943,50.557,0,71.177
15.496,0.6292,0.48163,-0.05117,50.562,0,71.17
15.497,0.62969,0.4823,-0.051397,50.566,0,71.163
15.498,0.63018,0.48297,-0.051622,50.571,0,71.157
15.499,0.63066,0.48363,-0.051847,50.575,0,71.15
15.5,0.63113,0.48428,-0.052072,50.58,0,70.817
15.501,0.63159,0.48491,-0.052295,50.585,0,70.484
15.502,0.63203,0.48552,-0.052519,50.589,0,70.151
15.503,0.63247,0.48611,-0.052741,50.593,0,69.818
15.504,0.63289,0.48666,-0.052964,50.598,0,69.486
15.505,0.63329,0.48718,-0.053185,50.602,0,69.153
15.506,0.63368,0.48767,-0.053407,50.606,0,68.821
15.507,0.63404,0.48811,-0.053627,50.61,0,68.49
15.508,0.63437,0.4885,-0.053848,50.613,0,68.158
15.509,0.63468,0.48885,-0.054068,50.617,0,67.827
15.51,0.63496,0.48915,-0.054288,50.62,0,67.496
15.511,0.63521,0.4894,-0.054507,50.623,0,67.165
15.512,0.63542,0.4896,-0.054727,50.626,0,66.835
15.513,0.6356,0.48975,-0.054946,50.629,0,66.504
15.514,0.63575,0.48984,-0.055165,50.632,0,66.175
15.515,0.63586,0.48988,-0.055384,50.634,0,65.845
15.516,0.63593,0.48986,-0.055603,50.636,0,65.516
15.517,0.63596,0.48978,-0.055822,50.638,0,65.187
15.518,0.63595,0.48964,-0.056041,50.64,0,64.858
15.519,0.6359,0.48945,-0.05626,50.642,0,64.53
15.52,0.63582,0.4892,-0.05648,50.643,0,64.414
15.521,0.63569,0.4889,-0.0567,50.644,0,64.413
15.522,0.63552,0.48855,-0.05692,50.645,0,64.411
15.523,0.63531,0.48816,-0.05714,50.646,0,64.41
15.524,0.63506,0.48772,-0.057361,50.647,0,64.409
15.525,0.63478,0.48726,-0.057582,50.647,0,64.408
15.526,0.63447,0.48676,-0.057804,50.648,0,64.408
15.527,0.63413,0.48624,-0.058027,50.648,0,64.407
15.528,0.63376,0.4857,-0.058249,50.649,0,64.407
15.529,0.63337,0.48514,-0.058473,50.649,0,64.407
15.53,0.63296,0.48456,-0.058697,50.649,0,64.406
15.531,0.63252,0.48397,-0.058921,50.649,0,64.406
15.532,0.63207,0.48336,-0.059146,50.649,0,64.406
15.533,0.63161,0.48275,-0.059372,50.649,0,64.406
15.534,0.63113,0.48213,-0.059598,50.649,0,64.406
15.535,0.63064,0.4815,-0.059825,50.649,0,64.406
15.536,0.63013,0.48086,-0.060053,50.649,0,64.406
15.537,0.62962,0.48023,-0.060281,50.649,0,64.406
15.538,0.62911,0.47959,-0.06051,50.649,0,64.406
15.539,0.62858,0.47894,-0.06074,50.649,0,64.406
15.54,0.62805,0.4783,-0.06097,50.649,0,64.406
15.541,0.62752,0.47766,-0.061201,50.649,0,64.406
15.542,0.62699,0.47702,-0.061432,50.649,0,64.406
15.543,0.62645,0.47638,-0.061664,50.649,0,64.406
15.544,0.62591,0.47575,-0.061897,50.649,0,64.406
15.545,0.62537,0.47512,-0.06213,50.649,0,64.406
15.546,0.62483,0.47449,-0.062364,50.649,0,64.406
15.547,0.62429,0.47386,-0.062599,50.649,0,64.406
15.548,0.62375,0.47324,-0.062834,50.649,0,64.406
15.549,0.62322,0.47263,-0.06307,50.649,0,64.406
15.55,0.62268,0.47202,-0.063306,50.649,0,64.406
15.551,0.62215,0.47142,-0.063543,50.649,0,64.406
15.552,0.62162,0.47082,-0.063781,50.649,0,64.406
15.553,0.6211,0.47022,-0.064019,50.649,0,64.406
15.554,0.62058,0.46964,-0.064258,50.649,0,64.406
15.555,0.62006,0.46906,-0.064497,50.65,0,64.406
15.556,0.61954,0.46848,-0.064738,50.65,0,64.405
15.557,0.61903,0.46791,-0.064978,50.65,0,64.405
15.558,0.61853,0.46735,-0.065219,50.65,0,64.405
15.559,0.61802,0.4668,-0.065461,50.65,0,64.405
15.56,0.61753,0.46625,-0.065703,50.651,0,64.404
15.561,0.61703,0.46571,-0.065946,50.651,0,64.404
15.562,0.61655,0.46517,-0.06619,50.651,0,64.403
15.563,0.61606,0.46464,-0.066434,50.652,0,64.403
15.564,0.61558,0.46412,-0.066678,50.652,0,64.403
15.565,0.61511,0.46361,-0.066923,50.652,0,64.402
15.566,0.61464,0.4631,-0.067169,50.653,0,64.402
15.567,0.61418,0.4626,-0.067415,50.653,0,64.401
15.568,0.61372,0.4621,-0.067661,50.653,0,64.401
15.569,0.61327,0.46161,-0.067908,50.654,0,64.4
15.57,0.61282,0.46113,-0.068156,50.654,0,64.399
15.571,0.61237,0.46066,-0.068404,50.655,0,64.399
15.572,0.61194,0.46019,-0.068652,50.655,0,64.398
15.573,0.6115,0.45973,-0.068901,50.656,0,64.397
15.574,0.61108,0.45927,-0.069151,50.656,0,64.397
15.575,0.61065,0.45882,-0.069401,50.657,0,64.396
15.576,0.61023,0.45838,-0.069651,50.658,0,64.395
15.577,0.60982,0.45794,-0.069902,50.658,0,64.394
15.578,0.60941,0.45751,-0.070153,50.659,0,64.394
15.579,0.60901,0.45709,-0.070405,50.66,0,64.393
15.58,0.60861,0.45667,-0.070657,50.66,0,64.392
15.581,0.60822,0.45625,-0.07091,50.661,0,64.391
15.582,0.60783,0.45585,-0.071163,50.662,0,64.39
15.583,0.60745,0.45545,-0.071416,50.662,0,64.389
15.584,0.60707,0.45505,-0.07167,50.663,0,64.388
15.585,0.6067,0.45466,-0.071924,50.664,0,64.387
15.586,0.60633,0.45428,-0.072179,50.665,0,64.386
15.587,0.60596,0.4539,-0.072434,50.665,0,64.385
15.588,0.6056,0.45353,-0.072689,50.666,0,64.384
15.589,0.60525,0.45316,-0.072945,50.667,0,64.383
15.59,0.6049,0.4528,-0.073201,50.668,0,64.382
15.591,0.60455,0.45244,-0.073458,50.669,0,64.381
15.592,0.60421,0.45209,-0.073715,50.67,0,64.38
15.593,0.60388,0.45175,-0.073972,50.671,0,64.378
15.594,0.60354,0.45141,-0.07423,50.672,0,64.377
15.595,0.60322,0.45107,-0.074488,50.673,0,64.376
15.596,0.60289,0.45074,-0.074746,50.674,0,64.375
15.597,0.60257,0.45041,-0.075005,50.675,0,64.373
15.598,0.60226,0.45009,-0.075264,50.676,0,64.372
15.599,0.60194,0.44978,-0.075523,50.677,0,64.371
15.6,0.60164,0.44946,-0.075783,50.678,0,64.696
15.601,0.60133,0.44916,-0.076043,50.679,0,65.02
15.602,0.60104,0.44887,-0.076303,50.68,0,65.345
15.603,0.60075,0.44861,-0.076564,50.681,0,65.669
15.604,0.60047,0.44837,-0.076825,50.682,0,65.722
15.605,0.60021,0.44816,-0.077086,50.684,0,65.72
15.606,0.59996,0.44797,-0.077347,50.685,0,65.718
15.607,0.59973,0.4478,-0.077609,50.687,0,65.716
15.608,0.59952,0.44765,-0.077871,50.688,0,65.714
15.609,0.59933,0.44751,-0.078133,50.69,0,65.712
15.61,0.59915,0.4474,-0.078395,50.692,0,65.71
15.611,0.59898,0.44729,-0.078657,50.693,0,65.708
15.612,0.59884,0.4472,-0.078919,50.695,0,65.705
15.613,0.5987,0.44712,-0.079182,50.697,0,65.703
15.614,0.59858,0.44705,-0.079445,50.699,0,65.7
15.615,0.59847,0.44699,-0.079707,50.701,0,65.698
15.616,0.59837,0.44694,-0.07997,50.703,0,65.695
15.617,0.59828,0.44689,-0.080233,50.705,0,65.693
15.618,0.5982,0.44686,-0.080496,50.707,0,65.69
15.619,0.59813,0.44682,-0.080759,50.709,0,65.687
15.62,0.59807,0.4468,-0.081022,50.711,0,65.685
15.621,0.59801,0.44677,-0.081285,50.713,0,65.682
15.622,0.59796,0.44676,-0.081549,50.715,0,65.679
15.623,0.59791,0.44674,-0.081812,50.717,0,65.676
15.624,0.59787,0.44673,-0.082075,50.719,0,65.674
15.625,0.59784,0.44673,-0.082338,50.721,0,65.671
15.626,0.5978,0.44672,-0.082602,50.724,0,65.668
15.627,0.59777,0.44672,-0.082865,50.726,0,65.665
15.628,0.59775,0.44672,-0.083129,50.728,0,65.663
15.629,0.59773,0.44672,-0.083392,50.73,0,65.66
15.63,0.59771,0.44672,-0.083656,50.732,0,65.657
15.631,0.59769,0.44673,-0.083919,50.734,0,65.654
15.632,0.59767,0.44674,-0.084183,50.736,0,65.651
15.633,0.59765,0.44674,-0.084446,50.739,0,65.648
15.634,0.59764,0.44675,-0.08471,50.741,0,65.646
15.635,0.59763,0.44676,-0.084973,50.743,0,65.643
15.636,0.59762,0.44677,-0.085237,50.745,0,65.64
15.637,0.59761,0.44678,-0.085501,50.747,0,65.637
15.638,0.5976,0.44679,-0.085764,50.749,0,65.634
15.639,0.59759,0.4468,-0.086028,50.752,0,65.631
15.64,0.59758,0.44681,-0.086292,50.754,0,65.629
15.641,0.59757,0.44682,-0.086556,50.756,0,65.626
15.642,0.59756,0.44683,-0.086819,50.758,0,65.623
15.643,0.59755,0.44684,-0.087083,50.76,0,65.62
15.644,0.59754,0.44685,-0.087347,50.762,0,65.617
15.645,0.59753,0.44686,-0.087611,50.765,0,65.614
15.646,0.59752,0.44687,-0.087875,50.767,0,65.611
15.647,0.59751,0.44689,-0.088139,50.769,0,65.609
15.648,0.5975,0.4469,-0.088402,50.771,0,65.606
15.649,0.5975,0.44691,-0.088666,50.773,0,65.603
15.65,0.59749,0.44692,-0.08893,50.775,0,65.6
15.651,0.59748,0.44693,-0.089194,50.778,0,65.597
15.652,0.59747,0.44694,-0.089458,50.78,0,65.594
15.653,0.59745,0.44695,-0.089722,50.782,0,65.592
15.654,0.59744,0.44695,-0.089986,50.784,0,65.589
15.655,0.59743,0.44696,-0.09025,50.786,0,65.586
15.656,0.59742,0.44697,-0.090514,50.788,0,65.583
15.657,0.59741,0.44698,-0.090778,50.791,0,65.58
15.658,0.5974,0.44699,-0.091042,50.793,0,65.577
15.659,0.59738,0.447,-0.091306,50.795,0,65.575
15.66,0.59737,0.447,-0.091571,50.797,0,65.572
15.661,0.59736,0.44701,-0.091835,50.799,0,65.569
15.662,0.59734,0.44702,-0.092099,50.801,0,65.566
15.663,0.59733,0.44702,-0.092363,50.804,0,65.563
15.664,0.59731,0.44703,-0.092627,50.806,0,65.56
15.665,0.59729,0.44703,-0.092892,50.808,0,65.558
15.666,0.59728,0.44704,-0.093156,50.81,0,65.555
15.667,0.59726,0.44704,-0.09342,50.812,0,65.552
15.668,0.59725,0.44705,-0.093684,50.814,0,65.549
15.669,0.59723,0.44705,-0.093949,50.816,0,65.546
15.67,0.59721,0.44706,-0.094213,50.819,0,65.543
15.671,0.59719,0.44706,-0.094478,50.821,0,65.541
15.672,0.59717,0.44706,-0.094742,50.823,0,65.538
15.673,0.59715,0.44706,-0.095007,50.825,0,65.535
15.674,0.59713,0.44707,-0.095271,50.827,0,65.532
15.675,0.59711,0.44707,-0.095536,50.829,0,65.529
15.676,0.59709,0.44707,-0.0958,50.831,0,65.527
15.677,0.59707,0.44707,-0.096065,50.834,0,65.524
15.678,0.59705,0.44707,-0.096329,50.836,0,65.521
15.679,0.59703,0.44707,-0.096594,50.838,0,65.518
15.68,0.59701,0.44708,-0.096859,50.84,0,65.515
15.681,0.59699,0.44708,-0.097123,50.842,0,65.513
15.682,0.59696,0.44708,-0.097388,50.844,0,65.51
15.683,0.59694,0.44707,-0.097653,50.846,0,65.507
15.684,0.59692,0.44707,-0.097917,50.849,0,65.504
15.685,0.59689,0.44707,-0.098182,50.851,0,65.501
15.686,0.59687,0.44707,-0.098447,50.853,0,65.499
15.687,0.59684,0.44707,-0.098712,50.855,0,65.496
15.688,0.59682,0.44707,-0.098977,50.857,0,65.493
15.689,0.59679,0.44707,-0.099242,50.859,0,65.49
15.69,0.59677,0.44706,-0.099507,50.861,0,65.487
15.691,0.59674,0.44706,-0.099772,50.863,0,65.485
15.692,0.59672,0.44706,-0.10004,50.866,0,65.482
15.693,0.59669,0.44706,-0.1003,50.868,0,65.479
15.694,0.59666,0.44705,-0.10057,50.87,0,65.476
15.695,0.59664,0.44705,-0.10083,50.872,0,65.474
15.696,0.59661,0.44705,-0.1011,50.874,0,65.471
15.697,0.59658,0.44704,-0.10136,50.876,0,65.468
15.698,0.59656,0.44704,-0.10163,50.878,0,65.465
15.699,0.59653,0.44703,-0.10189,50.88,0,65.462
15.7,0.5965,0.44703,-0.10216,50.882,0,65.784
15.701,0.59647,0.44703,-0.10242,50.885,0,66.106
15.702,0.59644,0.44704,-0.10269,50.887,0,66.428
15.703,0.59642,0.44707,-0.10295,50.889,0,66.622
15.704,0.59641,0.44711,-0.10322,50.891,0,66.619
15.705,0.5964,0.44718,-0.10348,50.894,0,66.615
15.706,0.59641,0.44726,-0.10375,50.896,0,66.612
15.707,0.59643,0.44735,-0.10402,50.899,0,66.609
15.708,0.59645,0.44746,-0.10428,50.901,0,66.606
15.709,0.59649,0.44757,-0.10455,50.904,0,66.602
15.71,0.59654,0.4477,-0.10481,50.906,0,66.599
15.711,0.5966,0.44783,-0.10508,50.909,0,66.595
15.712,0.59667,0.44797,-0.10534,50.911,0,66.592
15.713,0.59675,0.44811,-0.10561,50.914,0,66.588
15.714,0.59684,0.44827,-0.10587,50.917,0,66.585
15.715,0.59693,0.44842,-0.10613,50.919,0,66.581
15.716,0.59703,0.44858,-0.1064,50.922,0,66.577
15.717,0.59713,0.44874,-0.10666,50.925,0,66.574
15.718,0.59724,0.44891,-0.10693,50.928,0,66.57
15.719,0.59735,0.44907,-0.10719,50.93,0,66.567
15.72,0.59746,0.44924,-0.10746,50.933,0,66.563
15.721,0.59758,0.44941,-0.10772,50.936,0,66.559
15.722,0.5977,0.44958,-0.10798,50.938,0,66.556
15.723,0.59782,0.44975,-0.10825,50.941,0,66.552
15.724,0.59794,0.44992,-0.10851,50.944,0,66.548
15.725,0.59806,0.45008,-0.10877,50.947,0,66.545
15.726,0.59819,0.45025,-0.10904,50.949,0,66.541
15.727,0.59831,0.45042,-0.1093,50.952,0,66.537
