Time,a_x,s_x,s_x_int,omega,T_corrected,T_request
4.981,1.1136,0.13062,-0.6411,20.594,0,100.64
4.982,1.1136,0.13067,-0.64126,20.598,0,100.64
4.983,1.1137,0.13071,-0.64142,20.602,0,100.64
4.984,1.1137,0.13075,-0.64157,20.606,0,100.64
4.985,1.1138,0.13079,-0.64173,20.61,0,100.64
4.986,1.1139,0.13083,-0.64189,20.615,0,100.64
4.987,1.1139,0.13087,-0.64205,20.619,0,100.64
4.988,1.114,0.13091,-0.6422,20.623,0,100.64
4.989,1.1141,0.13095,-0.64236,20.627,0,100.64
4.99,1.1141,0.13099,-0.64252,20.631,0,100.64
4.991,1.1142,0.13103,-0.64268,20.635,0,100.64
4.992,1.1143,0.13106,-0.64284,20.639,0,100.64
4.993,1.1143,0.1311,-0.64299,20.643,0,100.64
4.994,1.1144,0.13113,-0.64315,20.647,0,100.64
4.995,1.1144,0.13116,-0.64331,20.652,0,100.64
4.996,1.1145,0.13119,-0.64347,20.656,0,100.64
4.997,1.1145,0.13122,-0.64363,20.66,0,100.64
4.998,1.1146,0.13125,-0.64378,20.664,0,100.64
4.999,1.1146,0.13128,-0.64394,20.668,0,100.64
5,1.1147,0.13131,-0.6441,20.672,0,99.974
5.001,1.1147,0.13133,-0.64426,20.676,0,99.309
5.002,1.1147,0.13132,-0.64442,20.68,0,98.645
5.003,1.1147,0.13128,-0.64457,20.684,0,97.98
5.004,1.1146,0.13119,-0.64473,20.687,0,97.316
5.005,1.1144,0.13105,-0.64489,20.691,0,96.651
5.006,1.1141,0.13086,-0.64505,20.694,0,96.092
5.007,1.1137,0.1306,-0.64521,20.697,0,96.092
5.008,1.113,0.13029,-0.64537,20.7,0,96.092
5.009,1.1122,0.12994,-0.64553,20.703,0,96.092
5.01,1.1112,0.12956,-0.64569,20.705,0,96.092
5.011,1.11,0.12915,-0.64585,20.708,0,96.092
5.012,1.1086,0.12871,-0.64601,20.71,0,96.092
5.013,1.1069,0.12827,-0.64617,20.713,0,96.092
5.014,1.1051,0.12782,-0.64633,20.715,0,96.092
5.015,1.1032,0.12737,-0.64649,20.717,0,96.092
5.016,1.1011,0.12692,-0.64666,20.72,0,96.092
5.017,1.0989,0.12648,-0.64682,20.722,0,96.092
5.018,1.0965,0.12606,-0.64698,20.725,0,96.092
5.019,1.0941,0.12565,-0.64715,20.727,0,96.092
5.02,1.0917,0.12527,-0.64731,20.73,0,96.092
5.021,1.0892,0.12491,-0.64748,20.732,0,96.092
5.022,1.0866,0.12457,-0.64764,20.735,0,96.092
5.023,1.0841,0.12426,-0.64781,20.738,0,96.092
5.024,1.0816,0.12398,-0.64797,20.74,0,96.092
5.025,1.0792,0.12373,-0.64814,20.743,0,96.092
5.026,1.0768,0.1235,-0.64831,20.746,0,96.092
5.027,1.0745,0.12331,-0.64847,20.75,0,96.092
5.028,1.0723,0.12314,-0.64864,20.753,0,96.092
5.029,1.0702,0.123,-0.64881,20.756,0,96.092
5.03,1.0682,0.12289,-0.64898,20.76,0,96.092
5.031,1.0664,0.1228,-0.64914,20.763,0,96.092
5.032,1.0646,0.12274,-0.64931,20.767,0,96.092
5.033,1.0631,0.1227,-0.64948,20.77,0,96.092
5.034,1.0616,0.12268,-0.64965,20.774,0,96.092
5.035,1.0603,0.12268,-0.64982,20.778,0,96.092
5.036,1.0591,0.1227,-0.64998,20.782,0,96.092
5.037,1.0581,0.12273,-0.65015,20.786,0,96.092
5.038,1.0572,0.12278,-0.65032,20.79,0,96.092
5.039,1.0564,0.12284,-0.65049,20.794,0,96.092
5.04,1.0557,0.12291,-0.65066,20.798,0,96.092
5.041,1.0552,0.12299,-0.65082,20.802,0,96.092
5.042,1.0548,0.12308,-0.65099,20.806,0,96.092
5.043,1.0544,0.12318,-0.65116,20.81,0,96.092
5.044,1.0542,0.12327,-0.65133,20.814,0,96.092
5.045,1.0541,0.12337,-0.6515,20.818,0,96.092
5.046,1.054,0.12348,-0.65167,20.822,0,96.092
5.047,1.054,0.12358,-0.65183,20.826,0,96.092
5.048,1.0541,0.12368,-0.652,20.83,0,96.092
5.049,1.0542,0.12378,-0.65217,20.835,0,96.092
5.05,1.0544,0.12388,-0.65234,20.839,0,96.092
5.051,1.0546,0.12398,-0.65251,20.843,0,96.092
5.052,1.0549,0.12407,-0.65267,20.847,0,96.092
5.053,1.0551,0.12416,-0.65284,20.851,0,96.092
5.054,1.0554,0.12424,-0.65301,20.855,0,96.092
5.055,1.0557,0.12432,-0.65318,20.859,0,96.092
5.056,1.056,0.1244,-0.65334,20.863,0,96.092
5.057,1.0564,0.12447,-0.65351,20.867,0,96.092
5.058,1.0567,0.12453,-0.65368,20.871,0,96.092
5.059,1.057,0.12459,-0.65385,20.875,0,96.092
5.06,1.0573,0.12465,-0.65401,20.879,0,96.092
5.061,1.0575,0.1247,-0.65418,20.883,0,96.092
5.062,1.0578,0.12474,-0.65435,20.887,0,96.092
5.063,1.058,0.12478,-0.65452,20.891,0,96.092
5.064,1.0583,0.12482,-0.65469,20.895,0,96.092
5.065,1.0585,0.12485,-0.65485,20.899,0,96.092
5.066,1.0587,0.12488,-0.65502,20.903,0,96.092
5.067,1.0588,0.12491,-0.65519,20.907,0,96.092
5.068,1.059,0.12493,-0.65536,20.91,0,96.092
5.069,1.0591,0.12495,-0.65552,20.914,0,96.092
5.07,1.0592,0.12497,-0.65569,20.918,0,96.092
5.071,1.0593,0.12499,-0.65586,20.922,0,96.092
5.072,1.0593,0.125,-0.65603,20.926,0,96.092
5.073,1.0594,0.12501,-0.6562,20.93,0,96.092
5.074,1.0594,0.12503,-0.65636,20.933,0,96.092
5.075,1.0594,0.12504,-0.65653,20.937,0,96.092
5.076,1.0594,0.12505,-0.6567,20.941,0,96.092
5.077,1.0594,0.12505,-0.65687,20.945,0,96.092
5.078,1.0594,0.12506,-0.65704,20.949,0,96.092
5.079,1.0593,0.12507,-0.6572,20.953,0,96.092
5.08,1.0593,0.12508,-0.65737,20.956,0,96.092
5.081,1.0592,0.12509,-0.65754,20.96,0,96.092
5.082,1.0592,0.1251,-0.65771,20.964,0,96.092
5.083,1.0591,0.12511,-0.65788,20.968,0,96.092
5.084,1.059,0.12512,-0.65805,20.972,0,96.092
5.085,1.059,0.12514,-0.65821,20.975,0,96.092
5.086,1.0589,0.12515,-0.65838,20.979,0,96.092
5.087,1.0588,0.12516,-0.65855,20.983,0,96.092
5.088,1.0587,0.12518,-0.65872,20.987,0,96.092
5.089,1.0587,0.12519,-0.65889,20.991,0,96.092
5.09,1.0586,0.12521,-0.65906,20.995,0,96.092
5.091,1.0585,0.12522,-0.65923,20.998,0,96.092
5.092,1.0585,0.12524,-0.6594,21.002,0,96.092
5.093,1.0584,0.12526,-0.65956,21.006,0,96.092
5.094,1.0583,0.12528,-0.65973,21.01,0,96.092
5.095,1.0583,0.1253,-0.6599,21.014,0,96.092
5.096,1.0582,0.12532,-0.66007,21.018,0,96.092
5.097,1.0582,0.12534,-0.66024,21.022,0,96.092
5.098,1.0582,0.12536,-0.66041,21.025,0,96.092
5.099,1.0581,0.12539,-0.66058,21.029,0,96.092
5.1,1.0581,0.12541,-0.66075,21.033,0,96.756
5.101,1.0581,0.12544,-0.66092,21.037,0,97.421
5.102,1.058,0.1255,-0.66108,21.041,0,98.085
5.103,1.0581,0.12559,-0.66125,21.045,0,98.75
5.104,1.0582,0.12573,-0.66142,21.049,0,99.414
5.105,1.0584,0.12592,-0.66159,21.054,0,100.08
5.106,1.0587,0.12616,-0.66176,21.058,0,100.74
5.107,1.0592,0.12647,-0.66193,21.063,0,101.41
5.108,1.0598,0.12685,-0.6621,21.068,0,102.07
5.109,1.0607,0.12729,-0.66227,21.074,0,102.74
5.11,1.0618,0.1278,-0.66243,21.079,0,103.4
5.111,1.0632,0.12838,-0.6626,21.085,0,104.07
5.112,1.0649,0.12903,-0.66277,21.091,0,104.73
5.113,1.0669,0.12974,-0.66293,21.098,0,105.4
5.114,1.0692,0.13051,-0.6631,21.104,0,106.06
5.115,1.0718,0.13134,-0.66326,21.111,0,106.72
5.116,1.0748,0.13221,-0.66343,21.118,0,107.39
5.117,1.078,0.13312,-0.66359,21.125,0,108.05
5.118,1.0816,0.13407,-0.66375,21.132,0,108.44
5.119,1.0854,0.13506,-0.66392,21.14,0,108.44
5.12,1.0895,0.13607,-0.66408,21.147,0,108.44
5.121,1.0939,0.1371,-0.66424,21.155,0,108.44
5.122,1.0985,0.13816,-0.6644,21.163,0,108.44
5.123,1.1034,0.13923,-0.66455,21.17,0,108.44
5.124,1.1084,0.14032,-0.66471,21.178,0,108.44
5.125,1.1136,0.14141,-0.66487,21.186,0,108.44
5.126,1.119,0.1425,-0.66502,21.194,0,108.44
5.127,1.1244,0.14356,-0.66518,21.202,0,108.44
5.128,1.13,0.14457,-0.66533,21.209,0,108.44
5.129,1.1356,0.14553,-0.66548,21.217,0,108.44
5.13,1.1411,0.14644,-0.66563,21.224,0,108.44
5.131,1.1466,0.14729,-0.66579,21.231,0,108.44
5.132,1.1521,0.14808,-0.66594,21.238,0,108.44
5.133,1.1573,0.14882,-0.66608,21.245,0,108.44
5.134,1.1625,0.14949,-0.66623,21.251,0,108.44
5.135,1.1674,0.1501,-0.66638,21.258,0,108.44
5.136,1.1722,0.15065,-0.66653,21.264,0,108.44
5.137,1.1767,0.15114,-0.66668,21.27,0,108.44
5.138,1.181,0.15158,-0.66682,21.276,0,108.44
5.139,1.185,0.15196,-0.66697,21.281,0,108.44
5.14,1.1888,0.15229,-0.66711,21.287,0,108.44
5.141,1.1924,0.15257,-0.66726,21.292,0,108.44
5.142,1.1956,0.1528,-0.66741,21.297,0,108.44
5.143,1.1987,0.15299,-0.66755,21.302,0,108.44
5.144,1.2014,0.15313,-0.6677,21.307,0,108.44
5.145,1.2039,0.15324,-0.66784,21.311,0,108.44
5.146,1.2061,0.15332,-0.66799,21.316,0,108.44
5.147,1.2082,0.15336,-0.66813,21.321,0,108.44
5.148,1.2099,0.15338,-0.66828,21.325,0,108.44
5.149,1.2115,0.15337,-0.66842,21.329,0,108.44
5.15,1.2128,0.15334,-0.66857,21.333,0,108.44
5.151,1.2139,0.15329,-0.66871,21.338,0,108.44
5.152,1.2148,0.15323,-0.66886,21.342,0,108.44
5.153,1.2156,0.15315,-0.669,21.346,0,108.44
5.154,1.2162,0.15306,-0.66915,21.35,0,108.44
5.155,1.2166,0.15296,-0.6693,21.354,0,108.44
5.156,1.2169,0.15286,-0.66944,21.358,0,108.44
5.157,1.2171,0.15275,-0.66959,21.362,0,108.44
5.158,1.2172,0.15264,-0.66973,21.366,0,108.44
5.159,1.2171,0.15253,-0.66988,21.37,0,108.44
5.16,1.217,0.15241,-0.67003,21.374,0,108.44
5.161,1.2168,0.15231,-0.67017,21.377,0,108.44
5.162,1.2165,0.1522,-0.67032,21.381,0,108.44
5.163,1.2162,0.1521,-0.67047,21.385,0,108.44
5.164,1.2158,0.152,-0.67061,21.389,0,108.44
5.165,1.2154,0.15191,-0.67076,21.393,0,108.44
5.166,1.215,0.15183,-0.67091,21.398,0,108.44
5.167,1.2145,0.15175,-0.67106,21.402,0,108.44
5.168,1.2141,0.15168,-0.67121,21.406,0,108.44
5.169,1.2136,0.15162,-0.67135,21.41,0,108.44
5.17,1.2131,0.15156,-0.6715,21.414,0,108.44
5.171,1.2126,0.15151,-0.67165,21.418,0,108.44
5.172,1.2122,0.15148,-0.6718,21.422,0,108.44
5.173,1.2117,0.15144,-0.67195,21.426,0,108.44
5.174,1.2113,0.15142,-0.6721,21.431,0,108.44
5.175,1.2109,0.1514,-0.67224,21.435,0,108.44
5.176,1.2105,0.15139,-0.67239,21.439,0,108.44
5.177,1.2101,0.15139,-0.67254,21.444,0,108.44
5.178,1.2098,0.15139,-0.67269,21.448,0,108.44
5.179,1.2095,0.1514,-0.67284,21.452,0,108.44
5.18,1.2092,0.15141,-0.67299,21.457,0,108.44
5.181,1.2089,0.15143,-0.67314,21.461,0,108.44
5.182,1.2087,0.15146,-0.67329,21.465,0,108.44
5.183,1.2085,0.15148,-0.67344,21.47,0,108.44
5.184,1.2083,0.15152,-0.67358,21.474,0,108.44
5.185,1.2082,0.15155,-0.67373,21.479,0,108.44
5.186,1.208,0.15159,-0.67388,21.483,0,108.44
5.187,1.2079,0.15163,-0.67403,21.488,0,108.44
5.188,1.2078,0.15167,-0.67418,21.492,0,108.44
5.189,1.2078,0.15172,-0.67433,21.497,0,108.44
5.19,1.2077,0.15176,-0.67448,21.501,0,108.44
5.191,1.2077,0.15181,-0.67463,21.506,0,108.44
5.192,1.2077,0.15186,-0.67478,21.51,0,108.44
5.193,1.2077,0.15191,-0.67493,21.514,0,108.44
5.194,1.2077,0.15196,-0.67508,21.519,0,108.44
5.195,1.2077,0.15201,-0.67523,21.523,0,108.44
5.196,1.2078,0.15206,-0.67537,21.528,0,108.44
5.197,1.2078,0.15211,-0.67552,21.532,0,108.44
5.198,1.2079,0.15216,-0.67567,21.537,0,108.44
5.199,1.2079,0.15221,-0.67582,21.541,0,108.44
5.2,1.208,0.15226,-0.67597,21.546,0,107.78
5.201,1.208,0.1523,-0.67612,21.55,0,107.11
5.202,1.2081,0.15231,-0.67627,21.555,0,106.45
5.203,1.2081,0.15229,-0.67642,21.559,0,105.78
5.204,1.2081,0.15222,-0.67657,21.563,0,105.12
5.205,1.2079,0.1521,-0.67672,21.567,0,104.45
5.206,1.2077,0.15192,-0.67687,21.571,0,103.79
5.207,1.2074,0.15168,-0.67702,21.574,0,103.12
5.208,1.2069,0.15136,-0.67717,21.577,0,102.46
5.209,1.2062,0.15098,-0.67732,21.58,0,101.79
5.21,1.2053,0.15053,-0.67747,21.583,0,101.13
5.211,1.2041,0.15,-0.67762,21.585,0,100.47
5.212,1.2027,0.14939,-0.67778,21.587,0,99.8
5.213,1.201,0.14871,-0.67793,21.589,0,99.136
5.214,1.199,0.14796,-0.67808,21.591,0,98.471
5.215,1.1967,0.14713,-0.67824,21.592,0,97.807
5.216,1.1941,0.14624,-0.67839,21.593,0,97.142
5.217,1.1911,0.14528,-0.67855,21.594,0,96.478
5.218,1.1877,0.14426,-0.6787,21.595,0,95.813
5.219,1.184,0.14318,-0.67886,21.595,0,95.485
5.22,1.1799,0.14205,-0.67902,21.595,0,95.485
5.221,1.1754,0.14089,-0.67918,21.595,0,95.485
5.222,1.1706,0.13971,-0.67934,21.595,0,95.485
5.223,1.1655,0.13853,-0.67951,21.595,0,95.485
5.224,1.1601,0.13735,-0.67967,21.595,0,95.485
5.225,1.1544,0.1362,-0.67984,21.595,0,95.485
5.226,1.1486,0.13508,-0.68,21.595,0,95.485
5.227,1.1425,0.134,-0.68017,21.596,0,95.485
5.228,1.1363,0.13297,-0.68034,21.596,0,95.485
5.229,1.1301,0.13199,-0.68051,21.597,0,95.485
5.23,1.1238,0.13107,-0.68068,21.597,0,95.485
5.231,1.1176,0.13022,-0.68085,21.598,0,95.485
5.232,1.1114,0.12944,-0.68102,21.599,0,95.485
5.233,1.1053,0.12872,-0.68119,21.601,0,95.485
5.234,1.0993,0.12807,-0.68137,21.602,0,95.485
5.235,1.0936,0.1275,-0.68154,21.604,0,95.485
5.236,1.088,0.12699,-0.68172,21.606,0,95.485
5.237,1.0827,0.12655,-0.68189,21.609,0,95.485
5.238,1.0777,0.12618,-0.68207,21.611,0,95.485
5.239,1.073,0.12588,-0.68224,21.614,0,95.485
5.24,1.0686,0.12563,-0.68242,21.617,0,95.485
5.241,1.0645,0.12544,-0.6826,21.62,0,95.485
5.242,1.0607,0.12531,-0.68277,21.623,0,95.485
5.243,1.0573,0.12522,-0.68295,21.627,0,95.485
5.244,1.0542,0.12519,-0.68313,21.63,0,95.485
5.245,1.0515,0.12519,-0.68331,21.634,0,95.485
5.246,1.049,0.12523,-0.68349,21.638,0,95.485
5.247,1.0469,0.1253,-0.68366,21.642,0,95.485
5.248,1.0451,0.12541,-0.68384,21.646,0,95.485
5.249,1.0436,0.12553,-0.68402,21.65,0,95.485
5.25,1.0424,0.12568,-0.6842,21.655,0,95.485
5.251,1.0414,0.12585,-0.68437,21.659,0,95.485
5.252,1.0406,0.12602,-0.68455,21.663,0,95.485
5.253,1.0401,0.12621,-0.68473,21.668,0,95.485
5.254,1.0398,0.12641,-0.6849,21.672,0,95.485
5.255,1.0397,0.1266,-0.68508,21.677,0,95.485
5.256,1.0397,0.1268,-0.68526,21.681,0,95.485
5.257,1.0399,0.127,-0.68544,21.685,0,95.485
5.258,1.0402,0.1272,-0.68561,21.69,0,95.485
5.259,1.0406,0.12739,-0.68579,21.694,0,95.485
5.26,1.041,0.12757,-0.68596,21.699,0,95.485
5.261,1.0416,0.12775,-0.68614,21.703,0,95.485
5.262,1.0422,0.12791,-0.68632,21.707,0,95.485
5.263,1.0428,0.12807,-0.68649,21.712,0,95.485
5.264,1.0435,0.12822,-0.68667,21.716,0,95.485
5.265,1.0442,0.12836,-0.68684,21.72,0,95.485
5.266,1.0449,0.12848,-0.68702,21.724,0,95.485
5.267,1.0456,0.1286,-0.6872,21.728,0,95.485
5.268,1.0462,0.1287,-0.68737,21.732,0,95.485
5.269,1.0469,0.1288,-0.68755,21.737,0,95.485
5.27,1.0475,0.12888,-0.68772,21.741,0,95.485
5.271,1.048,0.12895,-0.6879,21.745,0,95.485
5.272,1.0486,0.12902,-0.68807,21.749,0,95.485
5.273,1.0491,0.12907,-0.68825,21.752,0,95.485
5.274,1.0495,0.12912,-0.68842,21.756,0,95.485
5.275,1.0499,0.12916,-0.6886,21.76,0,95.485
5.276,1.0503,0.12919,-0.68878,21.764,0,95.485
5.277,1.0506,0.12921,-0.68895,21.768,0,95.485
5.278,1.0509,0.12923,-0.68913,21.772,0,95.485
5.279,1.0511,0.12924,-0.6893,21.776,0,95.485
5.28,1.0513,0.12925,-0.68948,21.779,0,95.485
5.281,1.0514,0.12926,-0.68965,21.783,0,95.485
5.282,1.0515,0.12926,-0.68983,21.787,0,95.485
5.283,1.0516,0.12926,-0.69001,21.791,0,95.485
5.284,1.0516,0.12926,-0.69018,21.794,0,95.485
5.285,1.0516,0.12925,-0.69036,21.798,0,95.485
5.286,1.0516,0.12925,-0.69053,21.802,0,95.485
5.287,1.0515,0.12924,-0.69071,21.806,0,95.485
5.288,1.0515,0.12924,-0.69088,21.809,0,95.485
5.289,1.0514,0.12923,-0.69106,21.813,0,95.485
5.29,1.0513,0.12922,-0.69124,21.817,0,95.485
5.291,1.0511,0.12922,-0.69141,21.821,0,95.485
5.292,1.051,0.12922,-0.69159,21.824,0,95.485
5.293,1.0509,0.12921,-0.69177,21.828,0,95.485
5.294,1.0507,0.12921,-0.69194,21.832,0,95.485
5.295,1.0506,0.12922,-0.69212,21.836,0,95.485
5.296,1.0504,0.12922,-0.6923,21.839,0,95.485
5.297,1.0503,0.12922,-0.69247,21.843,0,95.485
5.298,1.0502,0.12923,-0.69265,21.847,0,95.485
5.299,1.05,0.12924,-0.69282,21.851,0,95.485
5.3,1.0499,0.12925,-0.693,21.854,0,94.82
5.301,1.0498,0.12925,-0.69318,21.858,0,94.156
5.302,1.0496,0.12923,-0.69336,21.862,0,93.921
5.303,1.0495,0.12918,-0.69353,21.865,0,93.921
5.304,1.0493,0.12912,-0.69371,21.869,0,93.921
5.305,1.049,0.12903,-0.69389,21.872,0,93.921
5.306,1.0487,0.12893,-0.69406,21.876,0,93.921
5.307,1.0483,0.12881,-0.69424,21.879,0,93.921
5.308,1.0479,0.12869,-0.69442,21.882,0,93.921
5.309,1.0474,0.12856,-0.6946,21.886,0,93.921
5.31,1.0468,0.12842,-0.69477,21.889,0,93.921
5.311,1.0462,0.12828,-0.69495,21.892,0,93.921
5.312,1.0455,0.12814,-0.69513,21.895,0,93.921
5.313,1.0447,0.12801,-0.69531,21.899,0,93.921
5.314,1.044,0.12787,-0.69549,21.902,0,93.921
5.315,1.0432,0.12774,-0.69567,21.905,0,93.921
5.316,1.0423,0.12761,-0.69584,21.908,0,93.921
5.317,1.0415,0.12749,-0.69602,21.912,0,93.921
5.318,1.0406,0.12738,-0.6962,21.915,0,93.921
5.319,1.0398,0.12728,-0.69638,21.918,0,93.921
5.32,1.0389,0.12719,-0.69656,21.922,0,93.921
5.321,1.0381,0.1271,-0.69674,21.925,0,93.921
5.322,1.0372,0.12703,-0.69692,21.929,0,93.921
5.323,1.0364,0.12696,-0.6971,21.932,0,93.921
5.324,1.0356,0.12691,-0.69728,21.936,0,93.921
5.325,1.0349,0.12686,-0.69746,21.939,0,93.921
5.326,1.0342,0.12682,-0.69764,21.943,0,93.921
5.327,1.0335,0.12679,-0.69782,21.946,0,93.921
5.328,1.0329,0.12677,-0.698,21.95,0,93.921
5.329,1.0323,0.12676,-0.69818,21.954,0,93.921
5.33,1.0317,0.12676,-0.69836,21.957,0,93.921
5.331,1.0312,0.12676,-0.69854,21.961,0,93.921
5.332,1.0308,0.12677,-0.69873,21.965,0,93.921
5.333,1.0304,0.12679,-0.69891,21.968,0,93.921
5.334,1.03,0.12681,-0.69909,21.972,0,93.921
5.335,1.0297,0.12683,-0.69927,21.976,0,93.921
5.336,1.0294,0.12686,-0.69945,21.98,0,93.921
5.337,1.0292,0.1269,-0.69963,21.983,0,93.921
5.338,1.029,0.12693,-0.69981,21.987,0,93.921
5.339,1.0289,0.12697,-0.69999,21.991,0,93.921
5.34,1.0287,0.12701,-0.70017,21.995,0,93.921
5.341,1.0286,0.12706,-0.70035,21.999,0,93.921
5.342,1.0286,0.1271,-0.70053,22.003,0,93.921
5.343,1.0285,0.12714,-0.70071,22.006,0,93.921
5.344,1.0285,0.12719,-0.7009,22.01,0,93.921
5.345,1.0285,0.12723,-0.70108,22.014,0,93.921
5.346,1.0285,0.12728,-0.70126,22.018,0,93.921
5.347,1.0286,0.12732,-0.70144,22.022,0,93.921
5.348,1.0286,0.12737,-0.70162,22.026,0,93.921
5.349,1.0287,0.12741,-0.7018,22.029,0,93.921
5.35,1.0287,0.12745,-0.70198,22.033,0,93.921
5.351,1.0288,0.12749,-0.70216,22.037,0,93.921
5.352,1.0289,0.12753,-0.70234,22.041,0,93.921
5.353,1.029,0.12757,-0.70252,22.045,0,93.921
5.354,1.0291,0.1276,-0.70271,22.048,0,93.921
5.355,1.0291,0.12764,-0.70289,22.052,0,93.921
5.356,1.0292,0.12767,-0.70307,22.056,0,93.921
5.357,1.0293,0.1277,-0.70325,22.06,0,93.921
5.358,1.0294,0.12773,-0.70343,22.064,0,93.921
5.359,1.0295,0.12776,-0.70361,22.067,0,93.921
5.36,1.0295,0.12779,-0.70379,22.071,0,93.921
5.361,1.0296,0.12782,-0.70397,22.075,0,93.921
5.362,1.0296,0.12784,-0.70415,22.079,0,93.921
5.363,1.0297,0.12787,-0.70434,22.083,0,93.921
5.364,1.0297,0.12789,-0.70452,22.086,0,93.921
5.365,1.0298,0.12791,-0.7047,22.09,0,93.921
5.366,1.0298,0.12793,-0.70488,22.094,0,93.921
5.367,1.0298,0.12796,-0.70506,22.098,0,93.921
5.368,1.0299,0.12798,-0.70524,22.101,0,93.921
5.369,1.0299,0.128,-0.70542,22.105,0,93.921
5.37,1.0299,0.12801,-0.70561,22.109,0,93.921
5.371,1.0299,0.12803,-0.70579,22.113,0,93.921
5.372,1.0299,0.12805,-0.70597,22.116,0,93.921
5.373,1.0299,0.12807,-0.70615,22.12,0,93.921
5.374,1.0299,0.12809,-0.70633,22.124,0,93.921
5.375,1.0299,0.12811,-0.70651,22.127,0,93.921
5.376,1.0298,0.12812,-0.7067,22.131,0,93.921
5.377,1.0298,0.12814,-0.70688,22.135,0,93.921
5.378,1.0298,0.12816,-0.70706,22.139,0,93.921
5.379,1.0298,0.12818,-0.70724,22.142,0,93.921
5.38,1.0298,0.1282,-0.70742,22.146,0,93.921
5.381,1.0297,0.12822,-0.7076,22.15,0,93.921
5.382,1.0297,0.12823,-0.70779,22.154,0,93.921
5.383,1.0297,0.12825,-0.70797,22.157,0,93.921
5.384,1.0297,0.12827,-0.70815,22.161,0,93.921
5.385,1.0296,0.12829,-0.70833,22.165,0,93.921
5.386,1.0296,0.12831,-0.70851,22.169,0,93.921
5.387,1.0296,0.12833,-0.7087,22.172,0,93.921
5.388,1.0296,0.12835,-0.70888,22.176,0,93.921
5.389,1.0295,0.12837,-0.70906,22.18,0,93.921
5.39,1.0295,0.12839,-0.70924,22.184,0,93.921
5.391,1.0295,0.12841,-0.70942,22.187,0,93.921
5.392,1.0295,0.12843,-0.70961,22.191,0,93.921
5.393,1.0295,0.12845,-0.70979,22.195,0,93.921
5.394,1.0294,0.12848,-0.70997,22.199,0,93.921
5.395,1.0294,0.1285,-0.71015,22.202,0,93.921
5.396,1.0294,0.12852,-0.71034,22.206,0,93.921
5.397,1.0294,0.12854,-0.71052,22.21,0,93.921
5.398,1.0294,0.12856,-0.7107,22.214,0,93.921
5.399,1.0294,0.12858,-0.71088,22.217,0,93.921
5.4,1.0294,0.12861,-0.71107,22.221,0,94.586
5.401,1.0294,0.12864,-0.71125,22.225,0,95.25
5.402,1.0294,0.12869,-0.71143,22.229,0,95.915
5.403,1.0294,0.12878,-0.71161,22.233,0,96.579
5.404,1.0295,0.12892,-0.7118,22.237,0,97.244
5.405,1.0297,0.1291,-0.71198,22.241,0,97.908
5.406,1.0301,0.12935,-0.71216,22.246,0,98.573
5.407,1.0305,0.12965,-0.71234,22.251,0,99.238
5.408,1.0312,0.13002,-0.71252,22.256,0,99.902
5.409,1.0321,0.13046,-0.71271,22.261,0,100.57
5.41,1.0332,0.13097,-0.71289,22.266,0,101.23
5.411,1.0346,0.13155,-0.71307,22.272,0,101.9
5.412,1.0363,0.13219,-0.71325,22.278,0,102.56
5.413,1.0383,0.1329,-0.71343,22.284,0,103.22
5.414,1.0406,0.13367,-0.71361,22.291,0,103.89
5.415,1.0433,0.13448,-0.71378,22.298,0,104.55
5.416,1.0462,0.13535,-0.71396,22.304,0,105.22
5.417,1.0495,0.13626,-0.71414,22.311,0,105.88
5.418,1.053,0.1372,-0.71432,22.318,0,106.55
5.419,1.0569,0.13818,-0.71449,22.326,0,107.21
5.42,1.061,0.13919,-0.71467,22.333,0,107.88
5.421,1.0653,0.14022,-0.71484,22.341,0,108.46
5.422,1.0699,0.14127,-0.71501,22.348,0,108.46
5.423,1.0747,0.14234,-0.71518,22.356,0,108.46
5.424,1.0797,0.14342,-0.71535,22.364,0,108.46
5.425,1.0849,0.14451,-0.71552,22.371,0,108.46
5.426,1.0903,0.14561,-0.71569,22.379,0,108.46
5.427,1.0957,0.14671,-0.71586,22.387,0,108.46
5.428,1.1013,0.14782,-0.71603,22.395,0,108.46
5.429,1.107,0.14893,-0.71619,22.403,0,108.46
5.43,1.1128,0.15003,-0.71636,22.411,0,108.46
5.431,1.1186,0.15114,-0.71652,22.419,0,108.46
5.432,1.1244,0.15223,-0.71668,22.426,0,108.46
5.433,1.1303,0.15326,-0.71684,22.434,0,108.46
5.434,1.1361,0.15424,-0.71701,22.442,0,108.46
5.435,1.1419,0.15515,-0.71717,22.449,0,108.46
5.436,1.1475,0.156,-0.71732,22.456,0,108.46
5.437,1.153,0.15679,-0.71748,22.463,0,108.46
5.438,1.1583,0.15751,-0.71764,22.47,0,108.46
5.439,1.1634,0.15817,-0.7178,22.476,0,108.46
5.44,1.1683,0.15876,-0.71795,22.483,0,108.46
5.441,1.1729,0.15929,-0.71811,22.489,0,108.46
5.442,1.1773,0.15976,-0.71827,22.494,0,108.46
5.443,1.1814,0.16018,-0.71842,22.5,0,108.46
5.444,1.1853,0.16054,-0.71858,22.506,0,108.46
5.445,1.1889,0.16085,-0.71873,22.511,0,108.46
5.446,1.1922,0.16111,-0.71888,22.516,0,108.46
5.447,1.1953,0.16133,-0.71904,22.521,0,108.46
