Time,a_x,s_x,s_x_int,omega,T_corrected,T_request
2.944,0.18359,0.04389,-0.33569,11.984,0,23.924
2.945,0.18359,0.043892,-0.33582,11.985,0,23.924
2.946,0.18359,0.043895,-0.33594,11.986,0,23.924
2.947,0.18359,0.043897,-0.33606,11.986,0,23.924
2.948,0.18359,0.0439,-0.33619,11.987,0,23.924
2.949,0.18359,0.043902,-0.33631,11.988,0,23.924
2.95,0.18359,0.043904,-0.33644,11.988,0,23.924
2.951,0.18359,0.043907,-0.33656,11.989,0,23.924
2.952,0.18359,0.043909,-0.33668,11.989,0,23.924
2.953,0.18359,0.043912,-0.33681,11.99,0,23.924
2.954,0.18359,0.043914,-0.33693,11.991,0,23.924
2.955,0.18358,0.043917,-0.33706,11.991,0,23.924
2.956,0.18358,0.043919,-0.33718,11.992,0,23.924
2.957,0.18358,0.043922,-0.3373,11.993,0,23.924
2.958,0.18358,0.043924,-0.33743,11.993,0,23.924
2.959,0.18358,0.043926,-0.33755,11.994,0,23.924
2.96,0.18358,0.043929,-0.33768,11.995,0,23.924
2.961,0.18358,0.043931,-0.3378,11.995,0,23.924
2.962,0.18358,0.043934,-0.33792,11.996,0,23.924
2.963,0.18358,0.043936,-0.33805,11.997,0,23.924
2.964,0.18358,0.043939,-0.33817,11.997,0,23.924
2.965,0.18358,0.043941,-0.3383,11.998,0,23.924
2.966,0.18358,0.043944,-0.33842,11.999,0,23.924
2.967,0.18358,0.043946,-0.33854,11.999,0,23.924
2.968,0.18358,0.043948,-0.33867,12,0,23.924
2.969,0.18358,0.043951,-0.33879,12.001,0,23.924
2.97,0.18357,0.043953,-0.33892,12.001,0,23.924
2.971,0.18357,0.043956,-0.33904,12.002,0,23.924
2.972,0.18357,0.043958,-0.33916,12.003,0,23.924
2.973,0.18357,0.043961,-0.33929,12.003,0,23.924
2.974,0.18357,0.043963,-0.33941,12.004,0,23.924
2.975,0.18357,0.043966,-0.33954,12.005,0,23.924
2.976,0.18357,0.043968,-0.33966,12.005,0,23.924
2.977,0.18357,0.04397,-0.33978,12.006,0,23.924
2.978,0.18357,0.043973,-0.33991,12.007,0,23.924
2.979,0.18357,0.043975,-0.34003,12.007,0,23.924
2.98,0.18357,0.043978,-0.34016,12.008,0,23.924
2.981,0.18357,0.04398,-0.34028,12.009,0,23.924
2.982,0.18357,0.043983,-0.3404,12.009,0,23.924
2.983,0.18357,0.043985,-0.34053,12.01,0,23.924
2.984,0.18357,0.043987,-0.34065,12.011,0,23.924
2.985,0.18356,0.04399,-0.34078,12.011,0,23.924
2.986,0.18356,0.043992,-0.3409,12.012,0,23.924
2.987,0.18356,0.043995,-0.34103,12.013,0,23.924
2.988,0.18356,0.043997,-0.34115,12.013,0,23.924
2.989,0.18356,0.044,-0.34127,12.014,0,23.924
2.99,0.18356,0.044002,-0.3414,12.015,0,23.924
2.991,0.18356,0.044005,-0.34152,12.015,0,23.924
2.992,0.18356,0.044007,-0.34165,12.016,0,23.924
2.993,0.18356,0.044009,-0.34177,12.017,0,23.924
2.994,0.18356,0.044012,-0.3419,12.017,0,23.924
2.995,0.18356,0.044014,-0.34202,12.018,0,23.924
2.996,0.18356,0.044017,-0.34214,12.019,0,23.924
2.997,0.18356,0.044019,-0.34227,12.019,0,23.924
2.998,0.18356,0.044022,-0.34239,12.02,0,23.924
2.999,0.18355,0.044024,-0.34252,12.021,0,23.924
3,0.18355,0.044027,-0.34264,12.021,0,23.924
3.001,0.18355,0.044029,-0.34276,12.022,0,23.924
3.002,0.18355,0.044031,-0.34289,12.023,0,23.924
3.003,0.18355,0.044034,-0.34301,12.023,0,23.924
3.004,0.18355,0.044036,-0.34314,12.024,0,23.924
3.005,0.18355,0.044039,-0.34326,12.025,0,23.924
3.006,0.18355,0.044041,-0.34339,12.025,0,23.924
3.007,0.18355,0.044044,-0.34351,12.026,0,23.924
3.008,0.18355,0.044046,-0.34363,12.027,0,23.924
3.009,0.18355,0.044049,-0.34376,12.027,0,23.924
3.01,0.18355,0.044051,-0.34388,12.028,0,23.924
3.011,0.18355,0.044053,-0.34401,12.029,0,23.924
3.012,0.18355,0.044056,-0.34413,12.029,0,23.924
3.013,0.18355,0.044058,-0.34426,12.03,0,23.924
3.014,0.18354,0.044061,-0.34438,12.031,0,23.924
3.015,0.18354,0.044063,-0.34451,12.031,0,23.924
3.016,0.18354,0.044066,-0.34463,12.032,0,23.924
3.017,0.18354,0.044068,-0.34475,12.033,0,23.924
3.018,0.18354,0.04407,-0.34488,12.033,0,23.924
3.019,0.18354,0.044073,-0.345,12.034,0,23.924
3.02,0.18354,0.044075,-0.34513,12.035,0,23.924
3.021,0.18354,0.044078,-0.34525,12.035,0,23.924
3.022,0.18354,0.04408,-0.34538,12.036,0,23.924
3.023,0.18354,0.044083,-0.3455,12.037,0,23.924
3.024,0.18354,0.044085,-0.34563,12.037,0,23.924
3.025,0.18354,0.044088,-0.34575,12.038,0,23.924
3.026,0.18354,0.04409,-0.34587,12.039,0,23.924
3.027,0.18354,0.044092,-0.346,12.039,0,23.924
3.028,0.18354,0.044095,-0.34612,12.04,0,23.924
3.029,0.18353,0.044097,-0.34625,12.041,0,23.924
3.03,0.18353,0.0441,-0.34637,12.041,0,23.924
3.031,0.18353,0.044102,-0.3465,12.042,0,23.924
3.032,0.18353,0.044105,-0.34662,12.043,0,23.924
3.033,0.18353,0.044107,-0.34675,12.043,0,23.924
3.034,0.18353,0.04411,-0.34687,12.044,0,23.924
3.035,0.18353,0.044112,-0.34699,12.045,0,23.924
3.036,0.18353,0.044114,-0.34712,12.045,0,23.924
3.037,0.18353,0.044117,-0.34724,12.046,0,23.924
3.038,0.18353,0.044119,-0.34737,12.047,0,23.924
3.039,0.18353,0.044122,-0.34749,12.047,0,23.924
3.04,0.18353,0.044124,-0.34762,12.048,0,23.924
3.041,0.18353,0.044127,-0.34774,12.049,0,23.924
3.042,0.18353,0.044129,-0.34787,12.049,0,23.924
3.043,0.18353,0.044132,-0.34799,12.05,0,23.924
3.044,0.18352,0.044134,-0.34812,12.051,0,23.924
3.045,0.18352,0.044136,-0.34824,12.051,0,23.924
3.046,0.18352,0.044139,-0.34836,12.052,0,23.924
3.047,0.18352,0.044141,-0.34849,12.053,0,23.924
3.048,0.18352,0.044144,-0.34861,12.053,0,23.924
3.049,0.18352,0.044146,-0.34874,12.054,0,23.924
3.05,0.18352,0.044149,-0.34886,12.055,0,23.924
3.051,0.18352,0.044151,-0.34899,12.055,0,23.924
3.052,0.18352,0.044153,-0.34911,12.056,0,23.924
3.053,0.18352,0.044156,-0.34924,12.057,0,23.924
3.054,0.18352,0.044158,-0.34936,12.057,0,23.924
3.055,0.18352,0.044161,-0.34949,12.058,0,23.924
3.056,0.18352,0.044163,-0.34961,12.059,0,23.924
3.057,0.18352,0.044166,-0.34974,12.059,0,23.924
3.058,0.18352,0.044168,-0.34986,12.06,0,23.924
3.059,0.18351,0.044171,-0.34998,12.061,0,23.924
3.06,0.18351,0.044173,-0.35011,12.061,0,23.924
3.061,0.18351,0.044175,-0.35023,12.062,0,23.924
3.062,0.18351,0.044178,-0.35036,12.063,0,23.924
3.063,0.18351,0.04418,-0.35048,12.063,0,23.924
3.064,0.18351,0.044183,-0.35061,12.064,0,23.924
3.065,0.18351,0.044185,-0.35073,12.065,0,23.924
3.066,0.18351,0.044188,-0.35086,12.065,0,23.924
3.067,0.18351,0.04419,-0.35098,12.066,0,23.924
3.068,0.18351,0.044193,-0.35111,12.067,0,23.924
3.069,0.18351,0.044195,-0.35123,12.067,0,23.924
3.07,0.18351,0.044197,-0.35136,12.068,0,23.924
3.071,0.18351,0.0442,-0.35148,12.069,0,23.924
3.072,0.18351,0.044202,-0.35161,12.069,0,23.924
3.073,0.18351,0.044205,-0.35173,12.07,0,23.924
3.074,0.1835,0.044207,-0.35186,12.071,0,23.924
3.075,0.1835,0.04421,-0.35198,12.071,0,23.924
3.076,0.1835,0.044212,-0.3521,12.072,0,23.924
3.077,0.1835,0.044215,-0.35223,12.073,0,23.924
3.078,0.1835,0.044217,-0.35235,12.073,0,23.924
3.079,0.1835,0.044219,-0.35248,12.074,0,23.924
3.08,0.1835,0.044222,-0.3526,12.075,0,23.924
3.081,0.1835,0.044224,-0.35273,12.075,0,23.924
3.082,0.1835,0.044227,-0.35285,12.076,0,23.924
3.083,0.1835,0.044229,-0.35298,12.077,0,23.924
3.084,0.1835,0.044232,-0.3531,12.077,0,23.924
3.085,0.1835,0.044234,-0.35323,12.078,0,23.924
3.086,0.1835,0.044236,-0.35335,12.079,0,23.924
3.087,0.1835,0.044239,-0.35348,12.079,0,23.924
3.088,0.1835,0.044241,-0.3536,12.08,0,23.924
3.089,0.18349,0.044244,-0.35373,12.08,0,23.924
3.09,0.18349,0.044246,-0.35385,12.081,0,23.924
3.091,0.18349,0.044249,-0.35398,12.082,0,23.924
3.092,0.18349,0.044251,-0.3541,12.082,0,23.924
3.093,0.18349,0.044254,-0.35423,12.083,0,23.924
3.094,0.18349,0.044256,-0.35435,12.084,0,23.924
3.095,0.18349,0.044258,-0.35448,12.084,0,23.924
3.096,0.18349,0.044261,-0.3546,12.085,0,23.924
3.097,0.18349,0.044263,-0.35473,12.086,0,23.924
3.098,0.18349,0.044266,-0.35485,12.086,0,23.924
3.099,0.18349,0.044268,-0.35498,12.087,0,23.924
3.1,0.18349,0.044271,-0.3551,12.088,0,23.924
3.101,0.18349,0.044273,-0.35523,12.088,0,23.924
3.102,0.18349,0.044276,-0.35535,12.089,0,23.924
3.103,0.18348,0.044278,-0.35548,12.09,0,23.924
3.104,0.18348,0.04428,-0.3556,12.09,0,23.924
3.105,0.18348,0.044283,-0.35573,12.091,0,23.924
3.106,0.18348,0.044285,-0.35585,12.092,0,23.924
3.107,0.18348,0.044288,-0.35598,12.092,0,23.924
3.108,0.18348,0.04429,-0.3561,12.093,0,23.924
3.109,0.18348,0.044293,-0.35623,12.094,0,23.924
3.11,0.18348,0.044295,-0.35635,12.094,0,23.924
3.111,0.18348,0.044298,-0.35648,12.095,0,23.924
3.112,0.18348,0.0443,-0.3566,12.096,0,23.924
3.113,0.18348,0.044302,-0.35673,12.096,0,23.924
3.114,0.18348,0.044305,-0.35685,12.097,0,23.924
3.115,0.18348,0.044307,-0.35698,12.098,0,23.924
3.116,0.18348,0.04431,-0.3571,12.098,0,23.924
3.117,0.18348,0.044312,-0.35723,12.099,0,23.924
3.118,0.18347,0.044315,-0.35735,12.1,0,23.924
3.119,0.18347,0.044317,-0.35748,12.1,0,23.924
3.12,0.18347,0.044319,-0.3576,12.101,0,23.924
3.121,0.18347,0.044322,-0.35773,12.102,0,23.924
3.122,0.18347,0.044324,-0.35785,12.102,0,23.924
3.123,0.18347,0.044327,-0.35798,12.103,0,23.924
3.124,0.18347,0.044329,-0.3581,12.104,0,23.924
3.125,0.18347,0.044332,-0.35823,12.104,0,23.924
3.126,0.18347,0.044334,-0.35835,12.105,0,23.924
3.127,0.18347,0.044337,-0.35848,12.106,0,23.924
3.128,0.18347,0.044339,-0.3586,12.106,0,23.924
3.129,0.18347,0.044341,-0.35873,12.107,0,23.924
3.13,0.18347,0.044344,-0.35885,12.108,0,23.924
3.131,0.18347,0.044346,-0.35898,12.108,0,23.924
3.132,0.18347,0.044349,-0.3591,12.109,0,23.924
3.133,0.18346,0.044351,-0.35923,12.11,0,23.924
3.134,0.18346,0.044354,-0.35935,12.11,0,23.924
3.135,0.18346,0.044356,-0.35948,12.111,0,23.924
3.136,0.18346,0.044359,-0.3596,12.112,0,23.924
3.137,0.18346,0.044361,-0.35973,12.112,0,23.924
3.138,0.18346,0.044363,-0.35986,12.113,0,23.924
3.139,0.18346,0.044366,-0.35998,12.114,0,23.924
3.14,0.18346,0.044368,-0.36011,12.114,0,23.924
3.141,0.18346,0.044371,-0.36023,12.115,0,23.924
3.142,0.18346,0.044373,-0.36036,12.116,0,23.924
3.143,0.18346,0.044376,-0.36048,12.116,0,23.924
3.144,0.18346,0.044378,-0.36061,12.117,0,23.924
3.145,0.18346,0.04438,-0.36073,12.118,0,23.924
3.146,0.18346,0.044383,-0.36086,12.118,0,23.924
3.147,0.18346,0.044385,-0.36098,12.119,0,23.924
3.148,0.18345,0.044388,-0.36111,12.12,0,23.924
3.149,0.18345,0.04439,-0.36123,12.12,0,23.924
3.15,0.18345,0.044393,-0.36136,12.121,0,23.924
3.151,0.18345,0.044395,-0.36148,12.122,0,23.924
3.152,0.18345,0.044398,-0.36161,12.122,0,23.924
3.153,0.18345,0.0444,-0.36173,12.123,0,23.924
3.154,0.18345,0.044402,-0.36186,12.124,0,23.924
3.155,0.18345,0.044405,-0.36198,12.124,0,23.924
3.156,0.18345,0.044407,-0.36211,12.125,0,23.924
3.157,0.18345,0.04441,-0.36224,12.126,0,23.924
3.158,0.18345,0.044412,-0.36236,12.126,0,23.924
3.159,0.18345,0.044415,-0.36249,12.127,0,23.924
3.16,0.18345,0.044417,-0.36261,12.128,0,23.924
3.161,0.18345,0.04442,-0.36274,12.128,0,23.924
3.162,0.18344,0.044422,-0.36286,12.129,0,23.924
3.163,0.18344,0.044424,-0.36299,12.13,0,23.924
3.164,0.18344,0.044427,-0.36311,12.13,0,23.924
3.165,0.18344,0.044429,-0.36324,12.131,0,23.924
3.166,0.18344,0.044432,-0.36336,12.132,0,23.924
3.167,0.18344,0.044434,-0.36349,12.132,0,23.924
3.168,0.18344,0.044437,-0.36361,12.133,0,23.924
3.169,0.18344,0.044439,-0.36374,12.134,0,23.924
3.17,0.18344,0.044441,-0.36387,12.134,0,23.924
3.171,0.18344,0.044444,-0.36399,12.135,0,23.924
3.172,0.18344,0.044446,-0.36412,12.136,0,23.924
3.173,0.18344,0.044449,-0.36424,12.136,0,23.924
3.174,0.18344,0.044451,-0.36437,12.137,0,23.924
3.175,0.18344,0.044454,-0.36449,12.138,0,23.924
3.176,0.18344,0.044456,-0.36462,12.138,0,23.924
3.177,0.18343,0.044459,-0.36474,12.139,0,23.924
3.178,0.18343,0.044461,-0.36487,12.14,0,23.924
3.179,0.18343,0.044463,-0.36499,12.14,0,23.924
3.18,0.18343,0.044466,-0.36512,12.141,0,23.924
3.181,0.18343,0.044468,-0.36525,12.142,0,23.924
3.182,0.18343,0.044471,-0.36537,12.142,0,23.924
3.183,0.18343,0.044473,-0.3655,12.143,0,23.924
3.184,0.18343,0.044476,-0.36562,12.144,0,23.924
3.185,0.18343,0.044478,-0.36575,12.144,0,23.924
3.186,0.18343,0.044481,-0.36587,12.145,0,23.924
3.187,0.18343,0.044483,-0.366,12.146,0,23.924
3.188,0.18343,0.044485,-0.36612,12.146,0,23.924
3.189,0.18343,0.044488,-0.36625,12.147,0,23.924
3.19,0.18343,0.04449,-0.36638,12.148,0,23.924
3.191,0.18343,0.044493,-0.3665,12.148,0,23.924
3.192,0.18342,0.044495,-0.36663,12.149,0,23.924
3.193,0.18342,0.044498,-0.36675,12.15,0,23.924
3.194,0.18342,0.0445,-0.36688,12.15,0,23.924
3.195,0.18342,0.044502,-0.367,12.151,0,23.924
3.196,0.18342,0.044505,-0.36713,12.152,0,23.924
3.197,0.18342,0.044507,-0.36725,12.152,0,23.924
3.198,0.18342,0.04451,-0.36738,12.153,0,23.924
3.199,0.18342,0.044512,-0.36751,12.154,0,23.924
3.2,0.18342,0.044515,-0.36763,12.154,0,23.924
3.201,0.18342,0.044517,-0.36776,12.155,0,23.924
3.202,0.18342,0.04452,-0.36788,12.156,0,23.924
3.203,0.18342,0.044522,-0.36801,12.156,0,23.924
3.204,0.18342,0.044524,-0.36813,12.157,0,23.924
3.205,0.18342,0.044527,-0.36826,12.158,0,23.924
3.206,0.18342,0.044529,-0.36839,12.158,0,23.924
3.207,0.18341,0.044532,-0.36851,12.159,0,23.924
3.208,0.18341,0.044534,-0.36864,12.159,0,23.924
3.209,0.18341,0.044537,-0.36876,12.16,0,23.924
3.21,0.18341,0.044539,-0.36889,12.161,0,23.924
3.211,0.18341,0.044542,-0.36901,12.161,0,23.924
3.212,0.18341,0.044544,-0.36914,12.162,0,23.924
3.213,0.18341,0.044546,-0.36927,12.163,0,23.924
3.214,0.18341,0.044549,-0.36939,12.163,0,23.924
3.215,0.18341,0.044551,-0.36952,12.164,0,23.924
3.216,0.18341,0.044554,-0.36964,12.165,0,23.924
3.217,0.18341,0.044556,-0.36977,12.165,0,23.924
3.218,0.18341,0.044559,-0.36989,12.166,0,23.924
3.219,0.18341,0.044561,-0.37002,12.167,0,23.924
3.22,0.18341,0.044563,-0.37015,12.167,0,23.924
3.221,0.1834,0.044566,-0.37027,12.168,0,23.924
3.222,0.1834,0.044568,-0.3704,12.169,0,23.924
3.223,0.1834,0.044571,-0.37052,12.169,0,23.924
3.224,0.1834,0.044573,-0.37065,12.17,0,23.924
3.225,0.1834,0.044576,-0.37077,12.171,0,23.924
3.226,0.1834,0.044578,-0.3709,12.171,0,23.924
3.227,0.1834,0.044581,-0.37103,12.172,0,23.924
3.228,0.1834,0.044583,-0.37115,12.173,0,23.924
3.229,0.1834,0.044585,-0.37128,12.173,0,23.924
3.23,0.1834,0.044588,-0.3714,12.174,0,23.924
3.231,0.1834,0.04459,-0.37153,12.175,0,23.924
3.232,0.1834,0.044593,-0.37166,12.175,0,23.924
3.233,0.1834,0.044595,-0.37178,12.176,0,23.924
3.234,0.1834,0.044598,-0.37191,12.177,0,23.924
3.235,0.1834,0.0446,-0.37203,12.177,0,23.924
3.236,0.18339,0.044603,-0.37216,12.178,0,23.924
3.237,0.18339,0.044605,-0.37228,12.179,0,23.924
3.238,0.18339,0.044607,-0.37241,12.179,0,23.924
3.239,0.18339,0.04461,-0.37254,12.18,0,23.924
3.24,0.18339,0.044612,-0.37266,12.181,0,23.924
3.241,0.18339,0.044615,-0.37279,12.181,0,23.924
3.242,0.18339,0.044617,-0.37291,12.182,0,23.924
3.243,0.18339,0.04462,-0.37304,12.183,0,23.924
3.244,0.18339,0.044622,-0.37317,12.183,0,23.924
3.245,0.18339,0.044624,-0.37329,12.184,0,23.924
3.246,0.18339,0.044627,-0.37342,12.185,0,23.924
3.247,0.18339,0.044629,-0.37354,12.185,0,23.924
3.248,0.18339,0.044632,-0.37367,12.186,0,23.924
3.249,0.18339,0.044634,-0.3738,12.187,0,23.924
3.25,0.18339,0.044637,-0.37392,12.187,0,23.924
3.251,0.18338,0.044639,-0.37405,12.188,0,23.924
3.252,0.18338,0.044642,-0.37417,12.189,0,23.924
3.253,0.18338,0.044644,-0.3743,12.189,0,23.924
3.254,0.18338,0.044646,-0.37443,12.19,0,23.924
3.255,0.18338,0.044649,-0.37455,12.191,0,23.924
3.256,0.18338,0.044651,-0.37468,12.191,0,23.924
3.257,0.18338,0.044654,-0.3748,12.192,0,23.924
3.258,0.18338,0.044656,-0.37493,12.193,0,23.924
3.259,0.18338,0.044659,-0.37506,12.193,0,23.924
3.26,0.18338,0.044661,-0.37518,12.194,0,23.924
3.261,0.18338,0.044664,-0.37531,12.195,0,23.924
3.262,0.18338,0.044666,-0.37543,12.195,0,23.924
3.263,0.18338,0.044668,-0.37556,12.196,0,23.924
3.264,0.18338,0.044671,-0.37569,12.197,0,23.924
3.265,0.18337,0.044673,-0.37581,12.197,0,23.924
3.266,0.18337,0.044676,-0.37594,12.198,0,23.924
3.267,0.18337,0.044678,-0.37606,12.199,0,23.924
3.268,0.18337,0.044681,-0.37619,12.199,0,23.924
3.269,0.18337,0.044683,-0.37632,12.2,0,23.924
3.27,0.18337,0.044685,-0.37644,12.201,0,23.924
3.271,0.18337,0.044688,-0.37657,12.201,0,23.924
3.272,0.18337,0.04469,-0.3767,12.202,0,23.924
3.273,0.18337,0.044693,-0.37682,12.203,0,23.924
3.274,0.18337,0.044695,-0.37695,12.203,0,23.924
3.275,0.18337,0.044698,-0.37707,12.204,0,23.924
3.276,0.18337,0.0447,-0.3772,12.205,0,23.924
3.277,0.18337,0.044703,-0.37733,12.205,0,23.924
3.278,0.18337,0.044705,-0.37745,12.206,0,23.924
3.279,0.18337,0.044707,-0.37758,12.207,0,23.924
3.28,0.18336,0.04471,-0.3777,12.207,0,23.924
3.281,0.18336,0.044712,-0.37783,12.208,0,23.924
3.282,0.18336,0.044715,-0.37796,12.209,0,23.924
3.283,0.18336,0.044717,-0.37808,12.209,0,23.924
3.284,0.18336,0.04472,-0.37821,12.21,0,23.924
3.285,0.18336,0.044722,-0.37834,12.211,0,23.924
3.286,0.18336,0.044724,-0.37846,12.211,0,23.924
3.287,0.18336,0.044727,-0.37859,12.212,0,23.924
3.288,0.18336,0.044729,-0.37871,12.213,0,23.924
3.289,0.18336,0.044732,-0.37884,12.213,0,23.924
3.29,0.18336,0.044734,-0.37897,12.214,0,23.924
3.291,0.18336,0.044737,-0.37909,12.215,0,23.924
3.292,0.18336,0.044739,-0.37922,12.215,0,23.924
3.293,0.18336,0.044742,-0.37935,12.216,0,23.924
3.294,0.18336,0.044744,-0.37947,12.217,0,23.924
3.295,0.18335,0.044746,-0.3796,12.217,0,23.924
3.296,0.18335,0.044749,-0.37972,12.218,0,23.924
3.297,0.18335,0.044751,-0.37985,12.219,0,23.924
3.298,0.18335,0.044754,-0.37998,12.219,0,23.924
3.299,0.18335,0.044756,-0.3801,12.22,0,23.924
3.3,0.18335,0.044759,-0.38023,12.221,0,23.924
3.301,0.18335,0.044761,-0.38036,12.221,0,23.924
3.302,0.18335,0.044764,-0.38048,12.222,0,23.924
3.303,0.18335,0.044766,-0.38061,12.223,0,23.924
3.304,0.18335,0.044768,-0.38074,12.223,0,23.924
3.305,0.18335,0.044771,-0.38086,12.224,0,23.924
3.306,0.18335,0.044773,-0.38099,12.225,0,23.924
3.307,0.18335,0.044776,-0.38111,12.225,0,23.924
3.308,0.18335,0.044778,-0.38124,12.226,0,23.924
3.309,0.18334,0.044781,-0.38137,12.227,0,23.924
3.31,0.18334,0.044783,-0.38149,12.227,0,23.924
3.311,0.18334,0.044785,-0.38162,12.228,0,23.924
3.312,0.18334,0.044788,-0.38175,12.229,0,23.924
3.313,0.18334,0.04479,-0.38187,12.229,0,23.924
3.314,0.18334,0.044793,-0.382,12.23,0,23.924
3.315,0.18334,0.044795,-0.38213,12.231,0,23.924
3.316,0.18334,0.044798,-0.38225,12.231,0,23.924
3.317,0.18334,0.0448,-0.38238,12.232,0,23.924
3.318,0.18334,0.044803,-0.3825,12.232,0,23.924
3.319,0.18334,0.044805,-0.38263,12.233,0,23.924
3.32,0.18334,0.044807,-0.38276,12.234,0,23.924
3.321,0.18334,0.04481,-0.38288,12.234,0,23.924
3.322,0.18334,0.044812,-0.38301,12.235,0,23.924
3.323,0.18334,0.044815,-0.38314,12.236,0,23.924
3.324,0.18333,0.044817,-0.38326,12.236,0,23.924
3.325,0.18333,0.04482,-0.38339,12.237,0,23.924
3.326,0.18333,0.044822,-0.38352,12.238,0,23.924
3.327,0.18333,0.044825,-0.38364,12.238,0,23.924
3.328,0.18333,0.044827,-0.38377,12.239,0,23.924
3.329,0.18333,0.044829,-0.3839,12.24,0,23.924
3.33,0.18333,0.044832,-0.38402,12.24,0,23.924
3.331,0.18333,0.044834,-0.38415,12.241,0,23.924
3.332,0.18333,0.044837,-0.38428,12.242,0,23.924
3.333,0.18333,0.044839,-0.3844,12.242,0,23.924
3.334,0.18333,0.044842,-0.38453,12.243,0,23.924
3.335,0.18333,0.044844,-0.38466,12.244,0,23.924
3.336,0.18333,0.044846,-0.38478,12.244,0,23.924
3.337,0.18333,0.044849,-0.38491,12.245,0,23.924
3.338,0.18333,0.044851,-0.38504,12.246,0,23.924
3.339,0.18332,0.044854,-0.38516,12.246,0,23.924
3.34,0.18332,0.044856,-0.38529,12.247,0,23.924
3.341,0.18332,0.044859,-0.38542,12.248,0,23.924
3.342,0.18332,0.044861,-0.38554,12.248,0,23.924
3.343,0.18332,0.044864,-0.38567,12.249,0,23.924
3.344,0.18332,0.044866,-0.38579,12.25,0,23.924
3.345,0.18332,0.044868,-0.38592,12.25,0,23.924
3.346,0.18332,0.044871,-0.38605,12.251,0,23.924
3.347,0.18332,0.044873,-0.38617,12.252,0,23.924
3.348,0.18332,0.044876,-0.3863,12.252,0,23.924
3.349,0.18332,0.044878,-0.38643,12.253,0,23.924
3.35,0.18332,0.044881,-0.38655,12.254,0,23.924
3.351,0.18332,0.044883,-0.38668,12.254,0,23.924
3.352,0.18332,0.044885,-0.38681,12.255,0,23.924
3.353,0.18331,0.044888,-0.38693,12.256,0,23.924
3.354,0.18331,0.04489,-0.38706,12.256,0,23.924
3.355,0.18331,0.044893,-0.38719,12.257,0,23.924
3.356,0.18331,0.044895,-0.38731,12.258,0,23.924
3.357,0.18331,0.044898,-0.38744,12.258,0,23.924
3.358,0.18331,0.0449,-0.38757,12.259,0,23.924
3.359,0.18331,0.044903,-0.3877,12.26,0,23.924
3.36,0.18331,0.044905,-0.38782,12.26,0,23.924
3.361,0.18331,0.044907,-0.38795,12.261,0,23.924
3.362,0.18331,0.04491,-0.38808,12.262,0,23.924
3.363,0.18331,0.044912,-0.3882,12.262,0,23.924
3.364,0.18331,0.044915,-0.38833,12.263,0,23.924
3.365,0.18331,0.044917,-0.38846,12.264,0,23.924
3.366,0.18331,0.04492,-0.38858,12.264,0,23.924
3.367,0.18331,0.044922,-0.38871,12.265,0,23.924
3.368,0.1833,0.044924,-0.38884,12.266,0,23.924
3.369,0.1833,0.044927,-0.38896,12.266,0,23.924
3.37,0.1833,0.044929,-0.38909,12.267,0,23.924
3.371,0.1833,0.044932,-0.38922,12.268,0,23.924
3.372,0.1833,0.044934,-0.38934,12.268,0,23.924
3.373,0.1833,0.044937,-0.38947,12.269,0,23.924
3.374,0.1833,0.044939,-0.3896,12.27,0,23.924
3.375,0.1833,0.044942,-0.38972,12.27,0,23.924
3.376,0.1833,0.044944,-0.38985,12.271,0,23.924
3.377,0.1833,0.044946,-0.38998,12.272,0,23.924
3.378,0.1833,0.044949,-0.3901,12.272,0,23.924
3.379,0.1833,0.044951,-0.39023,12.273,0,23.924
3.38,0.1833,0.044954,-0.39036,12.274,0,23.924
3.381,0.1833,0.044956,-0.39048,12.274,0,23.924
3.382,0.1833,0.044959,-0.39061,12.275,0,23.924
3.383,0.18329,0.044961,-0.39074,12.276,0,23.924
3.384,0.18329,0.044964,-0.39087,12.276,0,23.924
3.385,0.18329,0.044966,-0.39099,12.277,0,23.924
3.386,0.18329,0.044968,-0.39112,12.278,0,23.924
3.387,0.18329,0.044971,-0.39125,12.278,0,23.924
3.388,0.18329,0.044973,-0.39137,12.279,0,23.924
3.389,0.18329,0.044976,-0.3915,12.28,0,23.924
3.39,0.18329,0.044978,-0.39163,12.28,0,23.924
3.391,0.18329,0.044981,-0.39175,12.281,0,23.924
3.392,0.18329,0.044983,-0.39188,12.282,0,23.924
3.393,0.18329,0.044985,-0.39201,12.282,0,23.924
3.394,0.18329,0.044988,-0.39213,12.283,0,23.924
3.395,0.18329,0.04499,-0.39226,12.284,0,23.924
3.396,0.18329,0.044993,-0.39239,12.284,0,23.924
3.397,0.18328,0.044995,-0.39252,12.285,0,23.924
3.398,0.18328,0.044998,-0.39264,12.286,0,23.924
3.399,0.18328,0.045,-0.39277,12.286,0,23.924
3.4,0.18328,0.045003,-0.3929,12.287,0,23.924
3.401,0.18328,0.045005,-0.39302,12.288,0,23.924
3.402,0.18328,0.045007,-0.39315,12.288,0,23.924
3.403,0.18328,0.04501,-0.39328,12.289,0,23.924
3.404,0.18328,0.045012,-0.3934,12.29,0,23.924
3.405,0.18328,0.045015,-0.39353,12.29,0,23.924
3.406,0.18328,0.045017,-0.39366,12.291,0,23.924
3.407,0.18328,0.04502,-0.39379,12.292,0,23.924
3.408,0.18328,0.045022,-0.39391,12.292,0,23.924
3.409,0.18328,0.045024,-0.39404,12.293,0,23.924
