Time,a_x,s_x,s_x_int,omega,T_corrected,T_request
1.53,0.32903,0.015972,-0.20942,11.716,0,35.727
1.531,0.32902,0.015974,-0.20956,11.717,0,35.727
1.532,0.32902,0.015975,-0.20971,11.718,0,35.727
1.533,0.32902,0.015977,-0.20986,11.719,0,35.727
1.534,0.32902,0.015978,-0.21001,11.72,0,35.727
1.535,0.32902,0.01598,-0.21016,11.722,0,35.727
1.536,0.32902,0.015982,-0.2103,11.723,0,35.727
1.537,0.32902,0.015983,-0.21045,11.724,0,35.727
1.538,0.32902,0.015985,-0.2106,11.725,0,35.727
1.539,0.32901,0.015987,-0.21075,11.726,0,35.727
1.54,0.32901,0.015988,-0.2109,11.728,0,35.727
1.541,0.32901,0.01599,-0.21104,11.729,0,35.727
1.542,0.32901,0.015991,-0.21119,11.73,0,35.727
1.543,0.32901,0.015993,-0.21134,11.731,0,35.727
1.544,0.32901,0.015995,-0.21149,11.732,0,35.727
1.545,0.32901,0.015996,-0.21164,11.733,0,35.727
1.546,0.32901,0.015998,-0.21179,11.735,0,35.727
1.547,0.32901,0.015999,-0.21193,11.736,0,35.727
1.548,0.329,0.016001,-0.21208,11.737,0,35.727
1.549,0.329,0.016003,-0.21223,11.738,0,35.727
1.55,0.329,0.016004,-0.21238,11.739,0,35.727
1.551,0.329,0.016006,-0.21253,11.741,0,35.727
1.552,0.329,0.016007,-0.21268,11.742,0,35.727
1.553,0.329,0.016009,-0.21282,11.743,0,35.727
1.554,0.329,0.016011,-0.21297,11.744,0,35.727
1.555,0.329,0.016012,-0.21312,11.745,0,35.727
1.556,0.32899,0.016014,-0.21327,11.746,0,35.727
1.557,0.32899,0.016016,-0.21342,11.748,0,35.727
1.558,0.32899,0.016017,-0.21357,11.749,0,35.727
1.559,0.32899,0.016019,-0.21371,11.75,0,35.727
1.56,0.32899,0.01602,-0.21386,11.751,0,35.727
1.561,0.32899,0.016022,-0.21401,11.752,0,35.727
1.562,0.32899,0.016024,-0.21416,11.754,0,35.727
1.563,0.32899,0.016025,-0.21431,11.755,0,35.727
1.564,0.32898,0.016027,-0.21446,11.756,0,35.727
1.565,0.32898,0.016028,-0.21461,11.757,0,35.727
1.566,0.32898,0.01603,-0.21475,11.758,0,35.727
1.567,0.32898,0.016032,-0.2149,11.759,0,35.727
1.568,0.32898,0.016033,-0.21505,11.761,0,35.727
1.569,0.32898,0.016035,-0.2152,11.762,0,35.727
1.57,0.32898,0.016037,-0.21535,11.763,0,35.727
1.571,0.32898,0.016038,-0.2155,11.764,0,35.727
1.572,0.32898,0.01604,-0.21565,11.765,0,35.727
1.573,0.32897,0.016041,-0.21579,11.767,0,35.727
1.574,0.32897,0.016043,-0.21594,11.768,0,35.727
1.575,0.32897,0.016045,-0.21609,11.769,0,35.727
1.576,0.32897,0.016046,-0.21624,11.77,0,35.727
1.577,0.32897,0.016048,-0.21639,11.771,0,35.727
1.578,0.32897,0.016049,-0.21654,11.772,0,35.727
1.579,0.32897,0.016051,-0.21669,11.774,0,35.727
1.58,0.32897,0.016053,-0.21684,11.775,0,35.727
1.581,0.32896,0.016054,-0.21698,11.776,0,35.727
1.582,0.32896,0.016056,-0.21713,11.777,0,35.727
1.583,0.32896,0.016057,-0.21728,11.778,0,35.727
1.584,0.32896,0.016059,-0.21743,11.78,0,35.727
1.585,0.32896,0.016061,-0.21758,11.781,0,35.727
1.586,0.32896,0.016062,-0.21773,11.782,0,35.727
1.587,0.32896,0.016064,-0.21788,11.783,0,35.727
1.588,0.32896,0.016066,-0.21803,11.784,0,35.727
1.589,0.32896,0.016067,-0.21818,11.785,0,35.727
1.59,0.32895,0.016069,-0.21832,11.787,0,35.727
1.591,0.32895,0.01607,-0.21847,11.788,0,35.727
1.592,0.32895,0.016072,-0.21862,11.789,0,35.727
1.593,0.32895,0.016074,-0.21877,11.79,0,35.727
1.594,0.32895,0.016075,-0.21892,11.791,0,35.727
1.595,0.32895,0.016077,-0.21907,11.793,0,35.727
1.596,0.32895,0.016078,-0.21922,11.794,0,35.727
1.597,0.32895,0.01608,-0.21937,11.795,0,35.727
1.598,0.32894,0.016082,-0.21952,11.796,0,35.727
1.599,0.32894,0.016083,-0.21967,11.797,0,35.727
1.6,0.32894,0.016085,-0.21981,11.798,0,35.727
1.601,0.32894,0.016086,-0.21996,11.8,0,35.727
1.602,0.32894,0.016088,-0.22011,11.801,0,35.727
1.603,0.32894,0.01609,-0.22026,11.802,0,35.727
1.604,0.32894,0.016091,-0.22041,11.803,0,35.727
1.605,0.32894,0.016093,-0.22056,11.804,0,35.727
1.606,0.32893,0.016095,-0.22071,11.805,0,35.727
1.607,0.32893,0.016096,-0.22086,11.807,0,35.727
1.608,0.32893,0.016098,-0.22101,11.808,0,35.727
1.609,0.32893,0.016099,-0.22116,11.809,0,35.727
1.61,0.32893,0.016101,-0.22131,11.81,0,35.727
1.611,0.32893,0.016103,-0.22146,11.811,0,35.727
1.612,0.32893,0.016104,-0.2216,11.813,0,35.727
1.613,0.32893,0.016106,-0.22175,11.814,0,35.727
1.614,0.32893,0.016107,-0.2219,11.815,0,35.727
1.615,0.32892,0.016109,-0.22205,11.816,0,35.727
1.616,0.32892,0.016111,-0.2222,11.817,0,35.727
1.617,0.32892,0.016112,-0.22235,11.818,0,35.727
1.618,0.32892,0.016114,-0.2225,11.82,0,35.727
1.619,0.32892,0.016116,-0.22265,11.821,0,35.727
1.62,0.32892,0.016117,-0.2228,11.822,0,35.727
1.621,0.32892,0.016119,-0.22295,11.823,0,35.727
1.622,0.32892,0.01612,-0.2231,11.824,0,35.727
1.623,0.32891,0.016122,-0.22325,11.826,0,35.727
1.624,0.32891,0.016124,-0.2234,11.827,0,35.727
1.625,0.32891,0.016125,-0.22355,11.828,0,35.727
1.626,0.32891,0.016127,-0.2237,11.829,0,35.727
1.627,0.32891,0.016128,-0.22385,11.83,0,35.727
1.628,0.32891,0.01613,-0.22399,11.831,0,35.727
1.629,0.32891,0.016132,-0.22414,11.833,0,35.727
1.63,0.32891,0.016133,-0.22429,11.834,0,35.727
1.631,0.32891,0.016135,-0.22444,11.835,0,35.727
1.632,0.3289,0.016136,-0.22459,11.836,0,35.727
1.633,0.3289,0.016138,-0.22474,11.837,0,35.727
1.634,0.3289,0.01614,-0.22489,11.839,0,35.727
1.635,0.3289,0.016141,-0.22504,11.84,0,35.727
1.636,0.3289,0.016143,-0.22519,11.841,0,35.727
1.637,0.3289,0.016145,-0.22534,11.842,0,35.727
1.638,0.3289,0.016146,-0.22549,11.843,0,35.727
1.639,0.3289,0.016148,-0.22564,11.844,0,35.727
1.64,0.32889,0.016149,-0.22579,11.846,0,35.727
1.641,0.32889,0.016151,-0.22594,11.847,0,35.727
1.642,0.32889,0.016153,-0.22609,11.848,0,35.727
1.643,0.32889,0.016154,-0.22624,11.849,0,35.727
1.644,0.32889,0.016156,-0.22639,11.85,0,35.727
1.645,0.32889,0.016157,-0.22654,11.852,0,35.727
1.646,0.32889,0.016159,-0.22669,11.853,0,35.727
1.647,0.32889,0.016161,-0.22684,11.854,0,35.727
1.648,0.32888,0.016162,-0.22699,11.855,0,35.727
1.649,0.32888,0.016164,-0.22714,11.856,0,35.727
1.65,0.32888,0.016166,-0.22729,11.857,0,35.727
1.651,0.32888,0.016167,-0.22744,11.859,0,35.727
1.652,0.32888,0.016169,-0.22759,11.86,0,35.727
1.653,0.32888,0.01617,-0.22774,11.861,0,35.727
1.654,0.32888,0.016172,-0.22789,11.862,0,35.727
1.655,0.32888,0.016174,-0.22804,11.863,0,35.727
1.656,0.32888,0.016175,-0.22819,11.865,0,35.727
1.657,0.32887,0.016177,-0.22834,11.866,0,35.727
1.658,0.32887,0.016178,-0.22849,11.867,0,35.727
1.659,0.32887,0.01618,-0.22864,11.868,0,35.727
1.66,0.32887,0.016182,-0.22879,11.869,0,35.727
1.661,0.32887,0.016183,-0.22894,11.87,0,35.727
1.662,0.32887,0.016185,-0.22909,11.872,0,35.727
1.663,0.32887,0.016186,-0.22924,11.873,0,35.727
1.664,0.32887,0.016188,-0.22939,11.874,0,35.727
1.665,0.32886,0.01619,-0.22954,11.875,0,35.727
1.666,0.32886,0.016191,-0.22969,11.876,0,35.727
1.667,0.32886,0.016193,-0.22984,11.878,0,35.727
1.668,0.32886,0.016195,-0.22999,11.879,0,35.727
1.669,0.32886,0.016196,-0.23014,11.88,0,35.727
1.67,0.32886,0.016198,-0.23029,11.881,0,35.727
1.671,0.32886,0.016199,-0.23044,11.882,0,35.727
1.672,0.32886,0.016201,-0.23059,11.883,0,35.727
1.673,0.32885,0.016203,-0.23074,11.885,0,35.727
1.674,0.32885,0.016204,-0.23089,11.886,0,35.727
1.675,0.32885,0.016206,-0.23104,11.887,0,35.727
1.676,0.32885,0.016207,-0.23119,11.888,0,35.727
1.677,0.32885,0.016209,-0.23134,11.889,0,35.727
1.678,0.32885,0.016211,-0.23149,11.89,0,35.727
1.679,0.32885,0.016212,-0.23164,11.892,0,35.727
1.68,0.32885,0.016214,-0.23179,11.893,0,35.727
1.681,0.32885,0.016215,-0.23194,11.894,0,35.727
1.682,0.32884,0.016217,-0.23209,11.895,0,35.727
1.683,0.32884,0.016219,-0.23224,11.896,0,35.727
1.684,0.32884,0.01622,-0.23239,11.898,0,35.727
1.685,0.32884,0.016222,-0.23254,11.899,0,35.727
1.686,0.32884,0.016224,-0.23269,11.9,0,35.727
1.687,0.32884,0.016225,-0.23284,11.901,0,35.727
1.688,0.32884,0.016227,-0.23299,11.902,0,35.727
1.689,0.32884,0.016228,-0.23314,11.903,0,35.727
1.69,0.32883,0.01623,-0.23329,11.905,0,35.727
1.691,0.32883,0.016232,-0.23344,11.906,0,35.727
1.692,0.32883,0.016233,-0.23359,11.907,0,35.727
1.693,0.32883,0.016235,-0.23374,11.908,0,35.727
1.694,0.32883,0.016236,-0.23389,11.909,0,35.727
1.695,0.32883,0.016238,-0.23404,11.911,0,35.727
1.696,0.32883,0.01624,-0.2342,11.912,0,35.727
1.697,0.32883,0.016241,-0.23435,11.913,0,35.727
1.698,0.32882,0.016243,-0.2345,11.914,0,35.727
1.699,0.32882,0.016245,-0.23465,11.915,0,35.727
1.7,0.32882,0.016246,-0.2348,11.916,0,35.727
1.701,0.32882,0.016248,-0.23495,11.918,0,35.727
1.702,0.32882,0.016249,-0.2351,11.919,0,35.727
1.703,0.32882,0.016251,-0.23525,11.92,0,35.727
1.704,0.32882,0.016253,-0.2354,11.921,0,35.727
1.705,0.32882,0.016254,-0.23555,11.922,0,35.727
1.706,0.32882,0.016256,-0.2357,11.924,0,35.727
1.707,0.32881,0.016257,-0.23585,11.925,0,35.727
1.708,0.32881,0.016259,-0.236,11.926,0,35.727
1.709,0.32881,0.016261,-0.23615,11.927,0,35.727
1.71,0.32881,0.016262,-0.2363,11.928,0,35.727
1.711,0.32881,0.016264,-0.23645,11.929,0,35.727
1.712,0.32881,0.016265,-0.23661,11.931,0,35.727
1.713,0.32881,0.016267,-0.23676,11.932,0,35.727
1.714,0.32881,0.016269,-0.23691,11.933,0,35.727
1.715,0.3288,0.01627,-0.23706,11.934,0,35.727
1.716,0.3288,0.016272,-0.23721,11.935,0,35.727
1.717,0.3288,0.016274,-0.23736,11.937,0,35.727
1.718,0.3288,0.016275,-0.23751,11.938,0,35.727
1.719,0.3288,0.016277,-0.23766,11.939,0,35.727
1.72,0.3288,0.016278,-0.23781,11.94,0,35.727
1.721,0.3288,0.01628,-0.23796,11.941,0,35.727
1.722,0.3288,0.016282,-0.23811,11.942,0,35.727
1.723,0.32879,0.016283,-0.23826,11.944,0,35.727
1.724,0.32879,0.016285,-0.23842,11.945,0,35.727
1.725,0.32879,0.016286,-0.23857,11.946,0,35.727
1.726,0.32879,0.016288,-0.23872,11.947,0,35.727
1.727,0.32879,0.01629,-0.23887,11.948,0,35.727
1.728,0.32879,0.016291,-0.23902,11.949,0,35.727
1.729,0.32879,0.016293,-0.23917,11.951,0,35.727
1.73,0.32879,0.016294,-0.23932,11.952,0,35.727
1.731,0.32878,0.016296,-0.23947,11.953,0,35.727
1.732,0.32878,0.016298,-0.23962,11.954,0,35.727
1.733,0.32878,0.016299,-0.23977,11.955,0,35.727
1.734,0.32878,0.016301,-0.23993,11.957,0,35.727
1.735,0.32878,0.016303,-0.24008,11.958,0,35.727
1.736,0.32878,0.016304,-0.24023,11.959,0,35.727
1.737,0.32878,0.016306,-0.24038,11.96,0,35.727
1.738,0.32878,0.016307,-0.24053,11.961,0,35.727
1.739,0.32878,0.016309,-0.24068,11.962,0,35.727
1.74,0.32877,0.016311,-0.24083,11.964,0,35.727
1.741,0.32877,0.016312,-0.24098,11.965,0,35.727
1.742,0.32877,0.016314,-0.24114,11.966,0,35.727
1.743,0.32877,0.016315,-0.24129,11.967,0,35.727
1.744,0.32877,0.016317,-0.24144,11.968,0,35.727
1.745,0.32877,0.016319,-0.24159,11.97,0,35.727
1.746,0.32877,0.01632,-0.24174,11.971,0,35.727
1.747,0.32877,0.016322,-0.24189,11.972,0,35.727
1.748,0.32876,0.016323,-0.24204,11.973,0,35.727
1.749,0.32876,0.016325,-0.24219,11.974,0,35.727
1.75,0.32876,0.016327,-0.24235,11.975,0,35.727
1.751,0.32876,0.016328,-0.2425,11.977,0,35.727
1.752,0.32876,0.01633,-0.24265,11.978,0,35.727
1.753,0.32876,0.016332,-0.2428,11.979,0,35.727
1.754,0.32876,0.016333,-0.24295,11.98,0,35.727
1.755,0.32876,0.016335,-0.2431,11.981,0,35.727
1.756,0.32875,0.016336,-0.24325,11.983,0,35.727
1.757,0.32875,0.016338,-0.2434,11.984,0,35.727
1.758,0.32875,0.01634,-0.24356,11.985,0,35.727
1.759,0.32875,0.016341,-0.24371,11.986,0,35.727
1.76,0.32875,0.016343,-0.24386,11.987,0,35.727
1.761,0.32875,0.016344,-0.24401,11.988,0,35.727
1.762,0.32875,0.016346,-0.24416,11.99,0,35.727
1.763,0.32875,0.016348,-0.24431,11.991,0,35.727
1.764,0.32875,0.016349,-0.24447,11.992,0,35.727
1.765,0.32874,0.016351,-0.24462,11.993,0,35.727
1.766,0.32874,0.016353,-0.24477,11.994,0,35.727
1.767,0.32874,0.016354,-0.24492,11.996,0,35.727
1.768,0.32874,0.016356,-0.24507,11.997,0,35.727
1.769,0.32874,0.016357,-0.24522,11.998,0,35.727
1.77,0.32874,0.016359,-0.24537,11.999,0,35.727
1.771,0.32874,0.016361,-0.24553,12,0,35.727
1.772,0.32874,0.016362,-0.24568,12.001,0,35.727
1.773,0.32873,0.016364,-0.24583,12.003,0,35.727
1.774,0.32873,0.016365,-0.24598,12.004,0,35.727
1.775,0.32873,0.016367,-0.24613,12.005,0,35.727
1.776,0.32873,0.016369,-0.24628,12.006,0,35.727
1.777,0.32873,0.01637,-0.24644,12.007,0,35.727
1.778,0.32873,0.016372,-0.24659,12.008,0,35.727
1.779,0.32873,0.016373,-0.24674,12.01,0,35.727
1.78,0.32873,0.016375,-0.24689,12.011,0,35.727
1.781,0.32872,0.016377,-0.24704,12.012,0,35.727
1.782,0.32872,0.016378,-0.2472,12.013,0,35.727
1.783,0.32872,0.01638,-0.24735,12.014,0,35.727
1.784,0.32872,0.016382,-0.2475,12.016,0,35.727
1.785,0.32872,0.016383,-0.24765,12.017,0,35.727
1.786,0.32872,0.016385,-0.2478,12.018,0,35.727
1.787,0.32872,0.016386,-0.24795,12.019,0,35.727
1.788,0.32872,0.016388,-0.24811,12.02,0,35.727
1.789,0.32871,0.01639,-0.24826,12.021,0,35.727
1.79,0.32871,0.016391,-0.24841,12.023,0,35.727
1.791,0.32871,0.016393,-0.24856,12.024,0,35.727
1.792,0.32871,0.016394,-0.24871,12.025,0,35.727
1.793,0.32871,0.016396,-0.24887,12.026,0,35.727
1.794,0.32871,0.016398,-0.24902,12.027,0,35.727
1.795,0.32871,0.016399,-0.24917,12.029,0,35.727
1.796,0.32871,0.016401,-0.24932,12.03,0,35.727
1.797,0.3287,0.016402,-0.24947,12.031,0,35.727
1.798,0.3287,0.016404,-0.24963,12.032,0,35.727
1.799,0.3287,0.016406,-0.24978,12.033,0,35.727
1.8,0.3287,0.016407,-0.24993,12.034,0,35.727
1.801,0.3287,0.016409,-0.25008,12.036,0,35.727
1.802,0.3287,0.016411,-0.25023,12.037,0,35.727
1.803,0.3287,0.016412,-0.25039,12.038,0,35.727
1.804,0.3287,0.016414,-0.25054,12.039,0,35.727
1.805,0.3287,0.016415,-0.25069,12.04,0,35.727
1.806,0.32869,0.016417,-0.25084,12.042,0,35.727
1.807,0.32869,0.016419,-0.25099,12.043,0,35.727
1.808,0.32869,0.01642,-0.25115,12.044,0,35.727
1.809,0.32869,0.016422,-0.2513,12.045,0,35.727
1.81,0.32869,0.016423,-0.25145,12.046,0,35.727
1.811,0.32869,0.016425,-0.2516,12.047,0,35.727
1.812,0.32869,0.016427,-0.25176,12.049,0,35.727
1.813,0.32869,0.016428,-0.25191,12.05,0,35.727
1.814,0.32868,0.01643,-0.25206,12.051,0,35.727
1.815,0.32868,0.016431,-0.25221,12.052,0,35.727
1.816,0.32868,0.016433,-0.25236,12.053,0,35.727
1.817,0.32868,0.016435,-0.25252,12.054,0,35.727
1.818,0.32868,0.016436,-0.25267,12.056,0,35.727
1.819,0.32868,0.016438,-0.25282,12.057,0,35.727
1.82,0.32868,0.01644,-0.25297,12.058,0,35.727
1.821,0.32868,0.016441,-0.25313,12.059,0,35.727
1.822,0.32867,0.016443,-0.25328,12.06,0,35.727
1.823,0.32867,0.016444,-0.25343,12.062,0,35.727
1.824,0.32867,0.016446,-0.25358,12.063,0,35.727
1.825,0.32867,0.016448,-0.25374,12.064,0,35.727
1.826,0.32867,0.016449,-0.25389,12.065,0,35.727
1.827,0.32867,0.016451,-0.25404,12.066,0,35.727
1.828,0.32867,0.016452,-0.25419,12.067,0,35.727
1.829,0.32867,0.016454,-0.25435,12.069,0,35.727
1.83,0.32866,0.016456,-0.2545,12.07,0,35.727
1.831,0.32866,0.016457,-0.25465,12.071,0,35.727
1.832,0.32866,0.016459,-0.2548,12.072,0,35.727
1.833,0.32866,0.01646,-0.25496,12.073,0,35.727
1.834,0.32866,0.016462,-0.25511,12.075,0,35.727
1.835,0.32866,0.016464,-0.25526,12.076,0,35.727
1.836,0.32866,0.016465,-0.25541,12.077,0,35.727
1.837,0.32866,0.016467,-0.25557,12.078,0,35.727
1.838,0.32866,0.016469,-0.25572,12.079,0,35.727
1.839,0.32865,0.01647,-0.25587,12.08,0,35.727
1.84,0.32865,0.016472,-0.25602,12.082,0,35.727
1.841,0.32865,0.016473,-0.25618,12.083,0,35.727
1.842,0.32865,0.016475,-0.25633,12.084,0,35.727
1.843,0.32865,0.016477,-0.25648,12.085,0,35.727
1.844,0.32865,0.016478,-0.25664,12.086,0,35.727
1.845,0.32865,0.01648,-0.25679,12.088,0,35.727
1.846,0.32865,0.016481,-0.25694,12.089,0,35.727
1.847,0.32864,0.016483,-0.25709,12.09,0,35.727
1.848,0.32864,0.016485,-0.25725,12.091,0,35.727
1.849,0.32864,0.016486,-0.2574,12.092,0,35.727
1.85,0.32864,0.016488,-0.25755,12.093,0,35.727
1.851,0.32864,0.016489,-0.2577,12.095,0,35.727
1.852,0.32864,0.016491,-0.25786,12.096,0,35.727
1.853,0.32864,0.016493,-0.25801,12.097,0,35.727
1.854,0.32864,0.016494,-0.25816,12.098,0,35.727
1.855,0.32863,0.016496,-0.25832,12.099,0,35.727
1.856,0.32863,0.016498,-0.25847,12.1,0,35.727
1.857,0.32863,0.016499,-0.25862,12.102,0,35.727
1.858,0.32863,0.016501,-0.25877,12.103,0,35.727
1.859,0.32863,0.016502,-0.25893,12.104,0,35.727
1.86,0.32863,0.016504,-0.25908,12.105,0,35.727
1.861,0.32863,0.016506,-0.25923,12.106,0,35.727
1.862,0.32863,0.016507,-0.25939,12.108,0,35.727
1.863,0.32862,0.016509,-0.25954,12.109,0,35.727
1.864,0.32862,0.01651,-0.25969,12.11,0,35.727
1.865,0.32862,0.016512,-0.25985,12.111,0,35.727
1.866,0.32862,0.016514,-0.26,12.112,0,35.727
1.867,0.32862,0.016515,-0.26015,12.113,0,35.727
1.868,0.32862,0.016517,-0.2603,12.115,0,35.727
1.869,0.32862,0.016518,-0.26046,12.116,0,35.727
1.87,0.32862,0.01652,-0.26061,12.117,0,35.727
1.871,0.32861,0.016522,-0.26076,12.118,0,35.727
1.872,0.32861,0.016523,-0.26092,12.119,0,35.727
1.873,0.32861,0.016525,-0.26107,12.121,0,35.727
1.874,0.32861,0.016527,-0.26122,12.122,0,35.727
1.875,0.32861,0.016528,-0.26138,12.123,0,35.727
1.876,0.32861,0.01653,-0.26153,12.124,0,35.727
1.877,0.32861,0.016531,-0.26168,12.125,0,35.727
1.878,0.32861,0.016533,-0.26184,12.126,0,35.727
1.879,0.3286,0.016535,-0.26199,12.128,0,35.727
1.88,0.3286,0.016536,-0.26214,12.129,0,35.727
1.881,0.3286,0.016538,-0.2623,12.13,0,35.727
1.882,0.3286,0.016539,-0.26245,12.131,0,35.727
1.883,0.3286,0.016541,-0.2626,12.132,0,35.727
1.884,0.3286,0.016543,-0.26276,12.134,0,35.727
1.885,0.3286,0.016544,-0.26291,12.135,0,35.727
1.886,0.3286,0.016546,-0.26306,12.136,0,35.727
1.887,0.3286,0.016547,-0.26322,12.137,0,35.727
1.888,0.32859,0.016549,-0.26337,12.138,0,35.727
1.889,0.32859,0.016551,-0.26352,12.139,0,35.727
1.89,0.32859,0.016552,-0.26368,12.141,0,35.727
1.891,0.32859,0.016554,-0.26383,12.142,0,35.727
1.892,0.32859,0.016556,-0.26398,12.143,0,35.727
1.893,0.32859,0.016557,-0.26414,12.144,0,35.727
1.894,0.32859,0.016559,-0.26429,12.145,0,35.727
1.895,0.32859,0.01656,-0.26444,12.146,0,35.727
1.896,0.32858,0.016562,-0.2646,12.148,0,35.727
1.897,0.32858,0.016564,-0.26475,12.149,0,35.727
1.898,0.32858,0.016565,-0.2649,12.15,0,35.727
1.899,0.32858,0.016567,-0.26506,12.151,0,35.727
1.9,0.32858,0.016568,-0.26521,12.152,0,35.727
1.901,0.32858,0.01657,-0.26536,12.154,0,35.727
1.902,0.32858,0.016572,-0.26552,12.155,0,35.727
1.903,0.32858,0.016573,-0.26567,12.156,0,35.727
1.904,0.32857,0.016575,-0.26583,12.157,0,35.727
1.905,0.32857,0.016576,-0.26598,12.158,0,35.727
1.906,0.32857,0.016578,-0.26613,12.159,0,35.727
1.907,0.32857,0.01658,-0.26629,12.161,0,35.727
1.908,0.32857,0.016581,-0.26644,12.162,0,35.727
1.909,0.32857,0.016583,-0.26659,12.163,0,35.727
1.91,0.32857,0.016585,-0.26675,12.164,0,35.727
1.911,0.32857,0.016586,-0.2669,12.165,0,35.727
1.912,0.32856,0.016588,-0.26705,12.167,0,35.727
1.913,0.32856,0.016589,-0.26721,12.168,0,35.727
1.914,0.32856,0.016591,-0.26736,12.169,0,35.727
1.915,0.32856,0.016593,-0.26752,12.17,0,35.727
1.916,0.32856,0.016594,-0.26767,12.171,0,35.727
1.917,0.32856,0.016596,-0.26782,12.172,0,35.727
1.918,0.32856,0.016597,-0.26798,12.174,0,35.727
1.919,0.32856,0.016599,-0.26813,12.175,0,35.727
1.92,0.32855,0.016601,-0.26829,12.176,0,35.727
1.921,0.32855,0.016602,-0.26844,12.177,0,35.727
1.922,0.32855,0.016604,-0.26859,12.178,0,35.727
1.923,0.32855,0.016605,-0.26875,12.18,0,35.727
1.924,0.32855,0.016607,-0.2689,12.181,0,35.727
1.925,0.32855,0.016609,-0.26905,12.182,0,35.727
1.926,0.32855,0.01661,-0.26921,12.183,0,35.727
1.927,0.32855,0.016612,-0.26936,12.184,0,35.727
1.928,0.32854,0.016614,-0.26952,12.185,0,35.727
1.929,0.32854,0.016615,-0.26967,12.187,0,35.727
1.93,0.32854,0.016617,-0.26982,12.188,0,35.727
1.931,0.32854,0.016618,-0.26998,12.189,0,35.727
1.932,0.32854,0.01662,-0.27013,12.19,0,35.727
1.933,0.32854,0.016622,-0.27029,12.191,0,35.727
1.934,0.32854,0.016623,-0.27044,12.192,0,35.727
1.935,0.32854,0.016625,-0.27059,12.194,0,35.727
1.936,0.32854,0.016626,-0.27075,12.195,0,35.727
1.937,0.32853,0.016628,-0.2709,12.196,0,35.727
1.938,0.32853,0.01663,-0.27106,12.197,0,35.727
1.939,0.32853,0.016631,-0.27121,12.198,0,35.727
1.94,0.32853,0.016633,-0.27137,12.2,0,35.727
1.941,0.32853,0.016634,-0.27152,12.201,0,35.727
1.942,0.32853,0.016636,-0.27167,12.202,0,35.727
1.943,0.32853,0.016638,-0.27183,12.203,0,35.727
1.944,0.32853,0.016639,-0.27198,12.204,0,35.727
1.945,0.32852,0.016641,-0.27214,12.205,0,35.727
1.946,0.32852,0.016643,-0.27229,12.207,0,35.727
1.947,0.32852,0.016644,-0.27244,12.208,0,35.727
1.948,0.32852,0.016646,-0.2726,12.209,0,35.727
1.949,0.32852,0.016647,-0.27275,12.21,0,35.727
1.95,0.32852,0.016649,-0.27291,12.211,0,35.727
1.951,0.32852,0.016651,-0.27306,12.213,0,35.727
1.952,0.32852,0.016652,-0.27322,12.214,0,35.727
1.953,0.32851,0.016654,-0.27337,12.215,0,35.727
1.954,0.32851,0.016655,-0.27352,12.216,0,35.727
1.955,0.32851,0.016657,-0.27368,12.217,0,35.727
1.956,0.32851,0.016659,-0.27383,12.218,0,35.727
1.957,0.32851,0.01666,-0.27399,12.22,0,35.727
1.958,0.32851,0.016662,-0.27414,12.221,0,35.727
1.959,0.32851,0.016663,-0.2743,12.222,0,35.727
1.96,0.32851,0.016665,-0.27445,12.223,0,35.727
1.961,0.3285,0.016667,-0.27461,12.224,0,35.727
1.962,0.3285,0.016668,-0.27476,12.225,0,35.727
1.963,0.3285,0.01667,-0.27491,12.227,0,35.727
1.964,0.3285,0.016672,-0.27507,12.228,0,35.727
1.965,0.3285,0.016673,-0.27522,12.229,0,35.727
1.966,0.3285,0.016675,-0.27538,12.23,0,35.727
1.967,0.3285,0.016676,-0.27553,12.231,0,35.727
1.968,0.3285,0.016678,-0.27569,12.233,0,35.727
1.969,0.32849,0.01668,-0.27584,12.234,0,35.727
1.97,0.32849,0.016681,-0.276,12.235,0,35.727
1.971,0.32849,0.016683,-0.27615,12.236,0,35.727
1.972,0.32849,0.016684,-0.27631,12.237,0,35.727
1.973,0.32849,0.016686,-0.27646,12.238,0,35.727
1.974,0.32849,0.016688,-0.27662,12.24,0,35.727
1.975,0.32849,0.016689,-0.27677,12.241,0,35.727
1.976,0.32849,0.016691,-0.27692,12.242,0,35.727
1.977,0.32848,0.016692,-0.27708,12.243,0,35.727
1.978,0.32848,0.016694,-0.27723,12.244,0,35.727
1.979,0.32848,0.016696,-0.27739,12.246,0,35.727
1.98,0.32848,0.016697,-0.27754,12.247,0,35.727
1.981,0.32848,0.016699,-0.2777,12.248,0,35.727
1.982,0.32848,0.016701,-0.27785,12.249,0,35.727
1.983,0.32848,0.016702,-0.27801,12.25,0,35.727
1.984,0.32848,0.016704,-0.27816,12.251,0,35.727
1.985,0.32847,0.016705,-0.27832,12.253,0,35.727
1.986,0.32847,0.016707,-0.27847,12.254,0,35.727
1.987,0.32847,0.016709,-0.27863,12.255,0,35.727
1.988,0.32847,0.01671,-0.27878,12.256,0,35.727
1.989,0.32847,0.016712,-0.27894,12.257,0,35.727
1.99,0.32847,0.016713,-0.27909,12.259,0,35.727
1.991,0.32847,0.016715,-0.27925,12.26,0,35.727
1.992,0.32847,0.016717,-0.2794,12.261,0,35.727
1.993,0.32846,0.016718,-0.27956,12.262,0,35.727
1.994,0.32846,0.01672,-0.27971,12.263,0,35.727
1.995,0.32846,0.016721,-0.27987,12.264,0,35.727
